0 0.999536 0
100 0.986215 0.0133203
200 0.992647 0.0100257
300 0.990822 0.00732047
400 0.989725 0.0057756
500 0.989656 0.00471626
600 0.991649 0.00445633
700 0.992898 0.00405648
800 0.993611 0.00364788
900 0.994663 0.00342823
1000 0.994845 0.00310626
1100 0.996309 0.00319121
1200 0.996518 0.00294294
1300 0.996358 0.00272932
1400 0.996063 0.00255794
1500 0.996753 0.00249005
1600 0.99654 0.00234865
1700 0.99778 0.00253808
1800 0.998221 0.00244085
1900 0.99782 0.00235003
2000 0.998558 0.00235395
2100 0.998379 0.00225147
2200 0.998293 0.00215308
2300 0.99842 0.0020653
2400 0.998483 0.00198199
2500 0.997943 0.00197956
2600 0.997504 0.00195458
2700 0.997367 0.00188851
2800 0.998171 0.00199193
2900 0.999297 0.0022297
3000 0.999162 0.00216081
3100 0.999101 0.0020931
3200 0.999584 0.0020855
3300 0.999259 0.00204921
3400 0.999346 0.00199172
3500 0.999269 0.00193714
3600 0.999339 0.00188534
3700 0.999734 0.00187718
3800 0.999274 0.00188561
3900 0.999216 0.00183877
4000 0.998794 0.00184223
4100 0.998973 0.0018067
4200 0.999052 0.00176592
4300 0.998246 0.00190417
4400 0.998824 0.00194911
4500 0.998556 0.00192506
4600 0.998847 0.00190603
4700 0.999067 0.00187884
4800 0.999046 0.00184021
4900 0.999116 0.00180438
5000 0.999269 0.00177525
5100 0.99946 0.00175122
5200 0.999897 0.00177264
5300 1.00052 0.0018464
5400 1.00079 0.00183241
5500 1.00095 0.00180732
5600 1.0014 0.00183095
5700 1.00156 0.0018061
5800 1.0017 0.00178028
5900 1.00168 0.0017504
6000 1.00164 0.00172193
6100 1.00171 0.00169533
6200 1.00174 0.00166851
6300 1.00183 0.00164434
6400 1.00176 0.00162042
6500 1.00156 0.00160776
6600 1.00157 0.00158363
6700 1.00154 0.00156042
6800 1.00153 0.00153773
6900 1.00142 0.00151924
7000 1.00147 0.00149832
7100 1.00151 0.00147794
7200 1.00178 0.00148376
7300 1.00164 0.00147059
7400 1.00168 0.00145127
7500 1.00153 0.0014397
7600 1.00148 0.00142154
7700 1.00154 0.00140439
7800 1.00154 0.0013865
7900 1.00143 0.00137331
8000 1.00128 0.00136487
8100 1.0011 0.00135965
8200 1.00144 0.00138418
8300 1.00145 0.00136771
8400 1.00145 0.00135152
8500 1.0014 0.00133688
8600 1.00119 0.00133694
8700 1.00147 0.00135154
8800 1.00164 0.00134624
8900 1.00175 0.00133601
9000 1.00152 0.00134092
9100 1.00139 0.00133278
9200 1.00118 0.0013347
9300 1.0012 0.00132056
9400 1.00125 0.00130745
9500 1.00148 0.00131409
9600 1.00145 0.00130076
9700 1.0015 0.00128835
9800 1.00161 0.00127974
9900 1.00152 0.00126995
