Generation Loss_Best Loss_Average_Half
174 8098.15 8167.82
175 8073.74 8146.89
176 8022.12 8131.85
177 7997.71 8175.11
178 7990.05 8162.26
179 7914.02 8103.28
180 7836.02 8094.71
181 7742.74 8061.3
182 7742.74 8003.47
183 7742.74 7941.28
184 7732.95 7886.76
185 7639.67 7817.85
186 7639.67 7794.06
187 7639.67 7767.83
188 7639.67 7776.7
189 7639.67 7756.15
190 7578.39 7744.78
191 7578.39 7727.81
192 7578.39 7700.06
193 7578.39 7723.65
194 7578.39 7710.48
195 7578.39 7621.45
196 7578.39 7654.03
197 7537.98 7607.91
198 7537.98 7646.41
199 7537.98 7703.33
200 7537.98 7766.23
201 7534.49 7764.37
202 7383.28 7736.48
203 7383.28 7849.05
204 7383.28 7916.2
205 7383.28 8142.18
206 7383.28 8299.48
207 7383.28 8154.33
208 7383.28 7870.51
209 7241.02 7578.68
210 7241.02 7452.25
211 7241.02 7453.58
212 7241.02 7380.89
213 7241.02 7305.97
214 7219.84 7305.79
215 7219.84 7337.14
216 7179.95 7345.64
217 7179.95 7285.47
218 7165.47 7311.23
219 7141.29 7314.99
220 7111.89 7281.53
221 7097.41 7282.19
222 7079.69 7256.87
223 7050.28 7217.39
224 7010.55 7169.06
225 7010.55 7130.74
226 7010.55 7095.18
227 7010.55 7101.65
228 7010.55 7075.3
229 7010.55 7087.72
230 7010.55 7090.76
231 7010.55 7055.8
232 7010.55 7077.22
233 6984.06 7076.2
234 6984.06 7043
235 6984.06 7044.56
236 6984.06 7019.13
237 6984.06 7018.42
238 6984.06 7013.32
239 6984.06 7029.9
240 6982.17 7043.94
241 6982.17 7029.87
242 6982.17 7038.37
243 6946.68 7080.11
244 6946.68 7090.46
245 6941.27 7048.32
246 6941.27 7037.77
247 6935.51 7062.39
248 6935.51 7027.57
249 6884.27 7002.67
250 6884.27 7002.55
251 6866.75 6944.68
252 6866.75 6943.03
253 6866.75 6971.62
254 6866.75 6987.23
255 6866.75 6941.56
256 6821.85 6981.86
257 6783.38 7079.47
258 6762.48 7136.56
259 6762.48 7101.05
260 6762.48 6957.74
261 6762.48 6903.84
262 6762.48 6839.42
263 6762.48 6838.12
264 6762.48 6793.6
265 6762.48 6825.54
266 6762.48 6794.09
267 6762.48 6845.17
268 6762.48 6818.46
269 6744.44 6868.43
270 6744.44 6860.5
271 6744.44 6810.11
272 6744.44 6840.11
273 6744.44 6843.5
274 6744.44 6809.86
275 6744.44 6788.3
276 6744.44 6773.01
277 6744.44 6779.06
278 6744.44 6793.93
279 6744.44 6780.41
280 6744.44 6786.81
281 6744.44 6766.5
282 6744.44 6771.89
283 6744.44 6794.11
284 6744.44 6816.91
285 6744.44 6821.09
286 6744.44 6801.34
287 6744.44 6813.52
288 6744.44 6801.34
289 6728.79 6816.35
290 6728.79 6830.59
291 6728.79 6784.17
292 6728.79 6818.39
293 6728.79 6805.63
294 6728.79 6807.46
295 6728.79 6819.53
296 6728.79 6819.2
297 6728.79 6807.38
298 6728.79 6792.32
299 6728.79 6789.07
300 6728.79 6779.69
301 6683.6 6759.73
302 6683.6 6800.42
303 6650.71 6774.04
304 6642.62 6777.63
305 6642.62 6736.47
306 6642.62 6768.7
307 6642.62 6770.57
308 6642.62 6730.1
309 6642.62 6709.98
310 6642.62 6707.62
311 6642.62 6697.15
312 6642.62 6701.52
313 6642.62 6707.26
314 6642.62 6685.1
315 6642.62 6684.18
316 6642.62 6698.68
317 6642.62 6714.13
318 6642.62 6727.99
319 6642.62 6773.23
320 6636.5 6739.51
321 6636.5 6723.82
322 6636.5 6694.06
323 6636.5 6714.63
324 6586.88 6685.36
325 6586.88 6749.67
326 6586.88 6988.16
327 6566.25 7098.35
328 6566.25 7325.59
329 6566.25 7262.55
330 6566.25 7112.94
331 6566.25 6904.11
332 6566.25 6696.52
333 6566.25 6647.02
334 6566.25 6660.36
335 6566.25 6644.4
336 6566.25 6617.24
337 6566.25 6610.17
338 6566.25 6669.91
339 6566.25 6669.85
340 6566.25 6662.97
341 6489.91 6668.03
342 6489.91 6656.21
343 6489.91 6642.82
344 6456.8 6613.88
345 6456.8 6599.9
346 6456.8 6630.77
347 6455.76 6572.22
348 6455.76 6538.12
349 6455.76 6542.01
350 6455.76 6528.75
351 6450.24 6532.07
352 6450.24 6506.13
353 6447.59 6569.86
354 6447.59 6645.53
355 6447.59 6652.29
356 6447.59 6654.61
357 6447.59 6570.87
358 6447.59 6527.15
359 6410.67 6550.19
360 6410.67 6498.67
361 6397.05 6493.89
362 6397.05 6490.61
363 6397.05 6457.76
364 6397.05 6436.63
365 6397.05 6463.43
366 6397.05 6464.76
367 6397.05 6436.73
368 6397.05 6415.82
369 6397.05 6428.19
370 6397.05 6454.95
371 6397.05 6460.68
372 6397.05 6439.62
373 6397.05 6442.12
374 6397.05 6442.25
375 6353.15 6438.15
376 6353.15 6413.19
377 6353.15 6418.1
378 6353.15 6441.13
379 6353.15 6426
380 6353.15 6429.36
381 6353.15 6397.15
382 6353.15 6413.18
383 6353.15 6414.27
384 6353.15 6394.86
385 6353.15 6435.79
386 6353.15 6399.85
387 6353.15 6381.38
388 6353.15 6405.6
389 6353.15 6398.78
390 6263.88 6423.45
391 6263.88 6466.49
392 6263.88 6465.78
393 6263.88 6410.96
394 6263.88 6369.45
395 6263.88 6355.38
396 6263.88 6312.98
397 6263.88 6327.98
398 6263.88 6357.18
399 6263.88 6338.18
400 6263.88 6348.82
401 6263.88 6354.73
402 6263.88 6356.79
403 6263.88 6345.31
404 6263.88 6365.5
405 6263.88 6352.34
406 6263.88 6329.94
407 6263.88 6356.38
408 6263.88 6352.42
409 6263.88 6335.85
410 6263.88 6364.24
411 6263.88 6345
412 6263.88 6311.06
413 6263.88 6350.8
414 6263.88 6314.04
415 6263.88 6322.16
416 6263.88 6327.25
417 6246.3 6314.17
418 6246.3 6295.86
419 6246.3 6303.53
420 6246.3 6302.63
421 6246.3 6330.7
422 6246.3 6361.13
423 6246.3 6340.03
424 6246.3 6318.18
425 6246.3 6269.69
426 6246.3 6294.67
427 6246.3 6300.55
428 6246.3 6288.92
429 6246.3 6325.08
430 6246.3 6324.41
431 6246.3 6302.35
432 6246.3 6308.89
433 6222.59 6306.57
434 6222.59 6309.45
435 6222.59 6338.17
436 6222.59 6348.74
437 6222.59 6300.96
438 6222.59 6276.27
439 6222.59 6272.4
440 6222.59 6266.15
441 6222.59 6284.76
442 6222.59 6270.29
443 6222.59 6256.22
444 6222.59 6262.13
445 6222.59 6263.82
446 6222.59 6262.04
447 6222.59 6279.49
448 6222.59 6269.02
449 6222.59 6274.31
450 6222.59 6299.25
451 6222.59 6275.25
452 6222.59 6259.37
453 6222.59 6276.04
454 6222.59 6288.8
455 6222.59 6281.47
456 6222.59 6295.57
457 6222.59 6298.1
458 6222.59 6325.94
459 6222.59 6273.47
460 6222.59 6293.13
461 6222.59 6293.67
462 6222.59 6285.15
463 6222.59 6284
464 6222.59 6288.72
465 6222.59 6285.81
466 6222.59 6281.17
467 6222.59 6264.48
468 6222.59 6286.23
469 6222.59 6263.83
470 6222.59 6267.01
471 6222.59 6268.82
472 6222.59 6275.44
473 6222.59 6298.83
474 6222.59 6268.47
475 6222.59 6264.48
476 6222.59 6241.47
477 6222.59 6267.43
478 6222.59 6245.4
479 6222.59 6244.13
480 6222.59 6272.14
481 6222.59 6301.37
482 6222.59 6276.72
483 6222.59 6312.2
484 6222.59 6304.66
485 6222.59 6323.62
486 6222.59 6303.39
487 6222.59 6278.32
488 6222.59 6312.91
489 6222.59 6287.87
490 6222.59 6257.05
491 6222.59 6283.13
492 6222.59 6260.67
493 6222.59 6285.01
494 6222.59 6275.12
495 6222.59 6253.29
496 6222.59 6250.23
497 6222.59 6275.25
498 6222.59 6258.7
499 6222.59 6284.15
500 6222.59 6292.29
501 6222.59 6302.86
502 6222.59 6278.63
503 6222.59 6257.53
504 6222.59 6260.21
505 6222.59 6270.11
506 6222.59 6301.59
507 6222.59 6244.66
508 6222.59 6258.34
509 6222.59 6292.95
510 6222.59 6273.71
511 6222.59 6270.22
512 6222.59 6285.78
513 6222.59 6284.53
514 6222.59 6267.52
515 6222.59 6272.61
516 6222.59 6244.07
517 6222.59 6273.86
518 6222.59 6283.54
519 6222.59 6272.41
520 6222.59 6280.49
521 6222.59 6323.92
522 6222.59 6311.15
523 6222.59 6275.47
524 6222.59 6264.84
525 6222.59 6286.03
526 6222.59 6250.98
527 6222.59 6284.4
528 6222.59 6287.71
529 6222.59 6313.05
530 6222.59 6286.01
531 6222.59 6314.56
532 6222.59 6263.22
533 6222.59 6266.71
534 6222.59 6288.22
535 6222.59 6279.45
536 6222.59 6268.21
537 6222.59 6253.26
538 6222.59 6246.27
539 6222.59 6270.58
540 6222.59 6298.49
541 6222.59 6256.34
542 6222.59 6294.94
543 6222.59 6314.53
544 6222.59 6294.71
545 6222.59 6284.91
546 6222.59 6278.4
547 6222.59 6263.87
548 6222.59 6328.07
549 6222.59 6296.64
550 6222.59 6302.87
551 6222.59 6289.07
552 6222.59 6286.85
553 6222.59 6251.08
554 6222.59 6265.01
555 6222.59 6256.43
556 6222.59 6287.58
557 6222.59 6281.34
558 6222.59 6298.94
559 6222.59 6326.91
560 6222.59 6288.98
561 6222.59 6278.39
562 6222.59 6292.52
563 6222.59 6279.87
564 6222.59 6287.85
565 6222.59 6270.26
566 6222.59 6288.96
567 6222.59 6263.29
568 6222.59 6294.98
569 6222.59 6316.04
570 6222.59 6290.88
571 6222.59 6266.99
572 6222.59 6256.89
573 6222.59 6267.75
574 6222.59 6274.45
575 6222.59 6277.69
576 6222.59 6307.47
577 6222.59 6285.25
578 6222.59 6303.19
579 6222.59 6274.99
580 6222.59 6259.65
581 6222.59 6268.1
582 6222.59 6267.3
583 6222.59 6302.63
584 6222.59 6252.99
585 6222.59 6286.34
586 6222.59 6295.66
587 6222.59 6291.6
588 6222.59 6303.65
589 6222.59 6267.52
590 6222.59 6274.04
591 6222.59 6271.65
592 6222.59 6264.79
593 6222.59 6275.34
594 6222.59 6253.58
595 6222.59 6274.27
596 6222.59 6262.42
597 6222.59 6294.63
598 6222.59 6268.58
599 6222.59 6312.33
600 6222.59 6322.58
601 6222.59 6337.16
602 6222.59 6335.19
603 6222.59 6271.43
604 6222.59 6285.35
605 6222.59 6273.65
606 6222.59 6313.11
607 6222.59 6301.92
608 6222.59 6295.06
609 6222.59 6266.57
610 6222.59 6256.69
611 6222.59 6260.42
612 6222.59 6279.99
613 6222.59 6273.58
614 6222.59 6263.77
615 6222.59 6285.04
616 6222.59 6275.92
617 6222.59 6263.34
618 6222.59 6285.32
619 6222.59 6309.68
620 6222.59 6287.5
621 6222.59 6273.8
622 6222.59 6241.37
623 6222.59 6244.38
624 6222.59 6275.8
625 6222.59 6296.83
626 6222.59 6299.62
627 6222.59 6285.93
628 6222.59 6283.64
629 6222.59 6283.49
630 6222.59 6264.51
631 6222.59 6285.4
632 6222.59 6313.37
633 6222.59 6301.07
634 6222.59 6306.5
635 6222.59 6278.9
636 6222.59 6257.59
637 6222.59 6260.34
638 6222.59 6243.66
639 6222.59 6290.27
640 6222.59 6266.81
641 6222.59 6282.78
642 6222.59 6301.15
643 6222.59 6349.55
644 6222.59 6349.86
645 6222.59 6309.08
646 6222.59 6305.58
647 6222.59 6356.04
648 6222.59 6281.2
649 6222.59 6311.86
650 6222.59 6279.08
651 6222.59 6276.34
652 6222.59 6245.36
653 6222.59 6250.28
654 6222.59 6275.27
655 6222.59 6287.26
656 6222.59 6262.77
657 6222.59 6278.18
658 6222.59 6324.56
659 6222.59 6330.04
660 6222.59 6276.56
661 6222.59 6311.81
662 6222.59 6317.08
663 6222.59 6343.77
664 6222.59 6351.13
665 6222.59 6332.16
666 6222.59 6342.19
667 6222.59 6318.1
668 6222.59 6315.72
669 6222.59 6260.25
670 6222.59 6250.07
671 6222.59 6291.45
672 6222.59 6309.43
673 6222.59 6285.45
674 6222.59 6293.93
675 6222.59 6271.32
676 6222.59 6260.18
677 6222.59 6266.35
678 6222.59 6308.41
679 6222.59 6287.99
680 6222.59 6286.99
681 6222.59 6348.89
682 6222.59 6378.14
683 6222.59 6332.76
684 6222.59 6324.21
685 6222.59 6330.66
686 6222.59 6297.16
687 6222.59 6297.85
688 6222.59 6263.16
689 6222.59 6258.68
690 6222.59 6271.85
691 6222.59 6269.23
692 6222.59 6247.07
693 6222.59 6244.71
694 6222.59 6247.42
695 6222.59 6244.8
696 6222.59 6245.2
697 6222.59 6256.13
698 6222.59 6256.21
699 6222.59 6289.05
700 6222.59 6264.18
701 6222.59 6281.22
702 6222.59 6271.65
703 6222.59 6262.64
704 6222.59 6277.5
705 6222.59 6292.96
706 6222.59 6317.55
707 6222.59 6327.65
708 6222.59 6271.08
709 6222.59 6325.88
710 6222.59 6269.17
711 6222.59 6279.21
712 6222.59 6305.4
713 6222.59 6314
714 6222.59 6377.06
715 6222.59 6328.07
716 6222.59 6277.52
717 6222.59 6312.88
718 6222.59 6360.42
719 6222.59 6385.51
720 6222.59 6355.54
721 6222.59 6335.12
722 6222.59 6325.66
723 6222.59 6311.41
724 6222.59 6342.15
725 6222.59 6309.3
726 6222.59 6306.23
727 6222.59 6252.67
728 6222.59 6245.06
729 6222.59 6281.78
730 6222.59 6292.01
731 6222.59 6283.23
732 6222.59 6287.27
733 6222.59 6262.16
734 6222.59 6270.02
735 6222.59 6279.52
736 6222.59 6268.38
737 6222.59 6269.08
738 6222.59 6283.51
739 6222.59 6265.85
740 6222.59 6275.84
741 6222.59 6300.05
742 6222.59 6351.27
743 6222.59 6325.03
744 6222.59 6306.25
745 6222.59 6263.66
746 6222.59 6260.42
747 6222.59 6281.47
748 6222.59 6268.73
749 6222.59 6292.8
750 6222.59 6302.74
751 6222.59 6308.2
752 6222.59 6317.72
753 6222.59 6250.94
754 6222.59 6266.82
755 6222.59 6281.43
756 6222.59 6297.9
757 6222.59 6297.67
758 6222.59 6286.18
759 6222.59 6248.35
760 6222.59 6257.99
761 6222.59 6267.16
762 6222.59 6264.19
763 6222.59 6251.38
764 6222.59 6251.9
765 6222.59 6268.95
766 6222.59 6257.92
767 6222.59 6268.89
768 6222.59 6255.42
769 6222.59 6256.98
770 6222.59 6258.47
771 6222.59 6267.82
772 6222.59 6278.9
773 6222.59 6277.14
774 6222.59 6303.12
775 6222.59 6274.19
776 6222.59 6321.31
777 6222.59 6278.63
778 6222.59 6248.01
779 6222.59 6269.65
780 6222.59 6268.46
781 6222.59 6290.1
782 6222.59 6289.9
783 6222.59 6316.36
784 6222.59 6287.77
785 6222.59 6279.22
786 6222.59 6303.65
787 6222.59 6312.19
788 6222.59 6316.2
789 6222.59 6290.13
790 6222.59 6243.47
791 6222.59 6286.09
792 6222.59 6281.58
793 6222.59 6257.66
794 6222.59 6248.01
795 6222.59 6244.78
796 6222.59 6264.14
797 6222.59 6321.2
798 6222.59 6249.4
799 6222.59 6329.56
800 6222.59 6304.66
801 6222.59 6343.61
802 6222.59 6348.64
803 6222.59 6377.43
804 6222.59 6325.15
805 6222.59 6291.71
806 6222.59 6304.49
807 6222.59 6275.83
808 6222.59 6258.66
809 6222.59 6306.86
810 6222.59 6299.3
811 6222.59 6286.6
812 6222.59 6341.54
813 6222.59 6335.67
814 6222.59 6341.51
815 6222.59 6326.71
816 6222.59 6301.44
817 6222.59 6269.22
818 6222.59 6281.63
819 6222.59 6277.07
820 6222.59 6288.88
821 6222.59 6302.02
822 6222.59 6309.49
823 6222.59 6288.07
824 6222.59 6252.01
825 6222.59 6296.06
826 6222.59 6389.31
827 6222.59 6323.48
828 6222.59 6285.88
829 6222.59 6304.84
830 6222.59 6264.52
831 6222.59 6283.58
832 6222.59 6288.5
833 6222.59 6289.4
834 6222.59 6273.94
835 6222.59 6301.32
836 6222.59 6303.35
837 6222.59 6306.39
838 6222.59 6274.09
839 6222.59 6263.94
840 6222.59 6309.92
841 6222.59 6291.63
842 6222.59 6285.2
843 6222.59 6271.65
844 6222.59 6294.5
845 6222.59 6261.84
846 6222.59 6277.93
847 6222.59 6297.63
848 6222.59 6261.58
849 6222.59 6247.15
850 6222.59 6263.62
851 6222.59 6256.96
852 6222.59 6325.37
853 6222.59 6265.33
854 6222.59 6293.23
855 6222.59 6279.06
856 6222.59 6273.15
857 6222.59 6269.93
858 6222.59 6263.66
859 6222.59 6267.94
860 6222.59 6257.7
861 6222.59 6253.11
862 6222.59 6256.63
863 6222.59 6275.24
864 6222.59 6315.49
865 6222.59 6288.51
866 6222.59 6298.83
867 6222.59 6288.49
868 6222.59 6281.54
869 6222.59 6282.25
870 6222.59 6289.89
871 6222.59 6272.94
872 6222.59 6286.86
873 6222.59 6346.1
874 6222.59 6321.23
875 6222.59 6273.27
876 6222.59 6269.55
877 6222.59 6294.45
878 6222.59 6287.97
879 6222.59 6311.26
880 6222.59 6297.91
881 6222.59 6297.56
882 6222.59 6313.64
883 6222.59 6276.32
884 6222.59 6284.25
885 6222.59 6279.38
886 6222.59 6262.32
887 6222.59 6263.36
888 6222.59 6268.09
889 6222.59 6259.87
890 6222.59 6264.77
891 6222.59 6265.68
892 6222.59 6301.17
893 6222.59 6299.98
894 6222.59 6277.04
895 6222.59 6300.63
896 6222.59 6279.06
897 6222.59 6262.03
898 6222.59 6240.89
899 6222.59 6253.73
900 6222.59 6285.08
901 6222.59 6245.61
902 6222.59 6247.87
903 6222.59 6247.75
904 6222.59 6285.1
905 6222.59 6341.74
906 6222.59 6356.23
907 6222.59 6324.47
908 6222.59 6299.9
909 6222.59 6268.3
910 6222.59 6260.9
911 6222.59 6275.09
912 6222.59 6265.61
913 6222.59 6273.58
914 6222.59 6283.35
915 6222.59 6295.38
916 6222.59 6330.08
917 6222.59 6318.23
918 6222.59 6284.79
919 6222.59 6304.67
920 6222.59 6320.31
921 6222.59 6276.17
922 6222.59 6284.97
923 6222.59 6294.39
924 6222.59 6285.49
925 6222.59 6257.01
926 6222.59 6255.86
927 6222.59 6276.68
928 6222.59 6277.54
929 6222.59 6263.57
930 6222.59 6279.85
931 6222.59 6307.66
932 6222.59 6282.17
933 6222.59 6317.42
934 6222.59 6300.82
935 6222.59 6272.75
936 6222.59 6286.61
937 6222.59 6329.7
938 6222.59 6301.32
939 6222.59 6311.08
940 6222.59 6286.85
941 6222.59 6276.65
942 6222.59 6279.82
943 6222.59 6303.85
944 6222.59 6289.54
945 6222.59 6272.79
946 6222.59 6313.47
947 6222.59 6282.89
948 6222.59 6237.19
949 6222.59 6240.26
950 6222.59 6281.7
951 6222.59 6274.73
952 6222.59 6253.53
953 6222.59 6249.97
954 6222.59 6288.12
955 6222.59 6239.52
956 6222.59 6257.63
957 6222.59 6255.19
958 6222.59 6288.66
959 6222.59 6317.94
960 6222.59 6278.59
961 6222.59 6300.49
962 6222.59 6272.71
963 6222.59 6264.33
964 6222.59 6287.36
965 6222.59 6277.89
966 6222.59 6274.49
967 6222.59 6288.52
968 6222.59 6273.73
969 6222.59 6265.4
970 6222.59 6272.48
971 6222.59 6247.92
972 6222.59 6317.41
973 6222.59 6275.29
974 6222.59 6312.77
975 6222.59 6273.8
976 6222.59 6259.11
977 6222.59 6243.91
978 6222.59 6270.51
979 6222.59 6271.92
980 6222.59 6283.32
981 6222.59 6290.73
982 6222.59 6272.29
983 6222.59 6300.56
984 6222.59 6275.42
985 6222.59 6263.77
986 6222.59 6273.03
987 6222.59 6288.48
988 6222.59 6309.45
989 6222.59 6276.26
990 6222.59 6268.9
991 6222.59 6304.72
992 6222.59 6297.09
993 6222.59 6326.65
994 6222.59 6341.71
995 6222.59 6347.58
996 6222.59 6335.86
997 6222.59 6270.94
998 6222.59 6288.15
999 6222.59 6303.61
1000 6222.59 6299.12
