Generation Loss_Best Loss_Average_Half
260 6803.96 6884.17
261 6803.96 6876.41
262 6803.96 6906.7
263 6803.96 6894.51
264 6803.96 6926.29
265 6803.96 6851.43
266 6803.96 6873.66
267 6803.96 6864.49
268 6797.84 6907.35
269 6795.9 6841.58
270 6795.9 6864.21
271 6728.96 6877.16
272 6728.96 6829.62
273 6722.84 6838.17
274 6707.37 6796.33
275 6707.37 6807.16
276 6703.54 6788.83
277 6695.48 6815.76
278 6695.48 6825.04
279 6695.48 6830.77
280 6695.48 6765.49
281 6695.48 6774.14
282 6695.48 6800.72
283 6695.48 6768.29
284 6695.48 6755.45
285 6695.48 6777.39
286 6677.44 6790.18
287 6677.44 6783.77
288 6677.44 6775.16
289 6677.44 6737.27
290 6677.44 6710.62
291 6677.44 6754.08
292 6677.44 6725.66
293 6677.44 6751.74
294 6677.44 6786.7
295 6677.44 6762.39
296 6677.44 6813.27
297 6677.44 6811.12
298 6677.44 6776.71
299 6677.44 6734.56
300 6677.44 6737.46
301 6677.44 6704.64
302 6677.44 6723.88
303 6677.44 6714.16
304 6677.44 6715.26
305 6677.44 6713.52
306 6677.44 6704.76
307 6677.44 6747.93
308 6677.44 6773.63
309 6677.44 6753.83
310 6677.44 6730.68
311 6677.44 6705.67
312 6675.3 6707.61
313 6618.5 6734.2
314 6618.5 6765.33
315 6618.5 6803.9
316 6618.5 6860.43
317 6618.5 6881.77
318 6618.5 6813.24
319 6618.5 6768.29
320 6618.5 6700.74
321 6618.5 6708.34
322 6618.5 6738.08
323 6618.5 6922.13
324 6618.5 7150.04
325 6618.5 7379.28
326 6618.5 7291.58
327 6618.5 7144.31
328 6618.5 6996.68
329 6618.5 6875.08
330 6618.5 6768.21
331 6596.24 6818.25
332 6596.24 6991.15
333 6596.24 7222.37
334 6596.24 7284.21
335 6596.24 7206.62
336 6596.24 7057.02
337 6596.24 6835.78
338 6596.24 6801.25
339 6596.24 6766.53
340 6596.24 6693.53
341 6596.24 6687.63
342 6596.24 6682.05
343 6596.24 6660.01
344 6596.24 6661.5
345 6596.24 6687.36
346 6566.25 6780.7
347 6566.25 6931.02
348 6566.25 7098.03
349 6566.25 7212.44
350 6566.25 7183.18
351 6566.25 7032.76
352 6566.25 6961.88
353 6566.25 6836.79
354 6566.25 6741.64
355 6566.25 6734.06
356 6566.25 6733.84
357 6566.25 6708.05
358 6566.25 6679.43
359 6566.25 6660.64
360 6566.25 6675.24
361 6363.43 6667.34
362 6363.43 6583.67
363 6363.43 6525.26
364 6363.43 6532.47
365 6363.43 6475.15
366 6363.43 6483.51
367 6363.43 6457.07
368 6363.43 6446.45
369 6363.43 6457.25
370 6363.43 6414.21
371 6363.43 6411.32
372 6363.43 6428.37
373 6363.43 6444.72
374 6363.43 6411.22
375 6363.43 6396.21
376 6352.88 6410.05
377 6352.88 6414.64
378 6352.88 6428.41
379 6352.88 6444.94
380 6352.88 6434.23
381 6352.88 6424.6
382 6323.87 6408.82
383 6323.87 6426.55
384 6293.94 6454.46
385 6293.94 6466.79
386 6293.94 6508.14
387 6293.94 6544.2
388 6293.94 6536.85
389 6293.94 6442.67
390 6293.94 6425.57
391 6293.94 6426.35
392 6293.94 6381.92
393 6293.94 6353.41
394 6293.94 6325.22
395 6293.94 6342.04
396 6293.94 6330.84
397 6293.94 6327.72
398 6293.94 6376.66
399 6293.94 6325.46
400 6293.94 6325.76
401 6293.94 6340.32
402 6261.95 6317.01
403 6261.95 6344.97
404 6261.95 6320.74
405 6261.95 6339.15
406 6261.95 6335.76
407 6261.95 6354.88
408 6261.95 6343.6
409 6261.95 6336.28
410 6261.95 6305.75
411 6261.95 6346.39
412 6261.95 6329.15
413 6261.95 6353.99
414 6261.95 6311.22
415 6261.95 6329.81
416 6261.95 6355.88
417 6261.95 6351.95
418 6261.95 6314.3
419 6261.95 6314.31
420 6261.95 6307.11
421 6240.17 6324.21
422 6240.17 6350.32
423 6240.17 6395.65
424 6240.17 6342.68
425 6240.17 6333.31
426 6240.17 6342.44
427 6240.17 6292.1
428 6240.17 6327.29
429 6240.17 6325.67
430 6240.17 6310.76
431 6240.17 6302.82
432 6240.17 6293.95
433 6240.17 6306.22
434 6240.17 6293.94
435 6240.17 6293.84
436 6232.5 6275.19
437 6232.5 6296.05
438 6232.5 6285.95
439 6232.5 6284.81
440 6232.5 6263.99
441 6232.5 6285.81
442 6232.5 6300.18
443 6232.5 6289.81
444 6232.5 6280.24
445 6232.5 6325.59
446 6232.5 6316.01
447 6232.5 6266.25
448 6232.5 6281.11
449 6232.5 6298.76
450 6232.5 6312.98
451 6222.59 6332.81
452 6222.59 6311.75
453 6222.59 6296.2
454 6222.59 6250.56
455 6222.59 6275.52
456 6222.59 6297.08
457 6222.59 6318.26
458 6222.59 6311.3
459 6222.59 6321.91
460 6222.59 6306.11
461 6222.59 6281.16
462 6222.59 6301.85
463 6222.59 6292.11
464 6222.59 6316.57
465 6222.59 6295.14
466 6222.59 6266.29
467 6222.59 6247.13
468 6222.59 6273.22
469 6222.59 6283.14
470 6222.59 6300.87
471 6222.59 6271.35
472 6222.59 6255.67
473 6222.59 6273.53
474 6222.59 6273.47
475 6222.59 6269.31
476 6222.59 6273.65
477 6222.59 6283.73
478 6222.59 6312.09
479 6222.59 6273.03
480 6222.59 6305.65
481 6222.59 6282.37
482 6222.59 6306.27
483 6222.59 6277.65
484 6222.59 6258
485 6222.59 6280.42
486 6222.59 6284.99
487 6222.59 6322.5
488 6222.59 6284.25
489 6222.59 6286.49
490 6222.59 6296.97
491 6222.59 6290.42
492 6222.59 6290.47
493 6222.59 6277.63
494 6222.59 6270.54
495 6222.59 6285.43
496 6222.59 6267.82
497 6222.59 6260.88
498 6222.59 6263.94
499 6222.59 6286.08
500 6222.59 6291.76
501 6222.59 6294.46
502 6222.59 6294.42
503 6222.59 6320.55
504 6222.59 6334.74
505 6222.59 6320.99
506 6222.59 6301.21
507 6222.59 6309.89
508 6222.59 6316.38
509 6222.59 6313.91
510 6222.59 6290.27
511 6222.59 6315.28
512 6222.59 6311.88
513 6222.59 6307.84
514 6222.59 6283.74
515 6222.59 6254.04
516 6222.59 6312.27
517 6222.59 6308.42
518 6222.59 6289.09
519 6222.59 6283.65
520 6222.59 6255.02
521 6222.59 6277.11
522 6222.59 6307
523 6222.59 6328.62
524 6222.59 6294.25
525 6222.59 6306.25
526 6222.59 6333.58
527 6222.59 6288.43
528 6222.59 6315.56
529 6222.59 6274.74
530 6222.59 6277.44
531 6222.59 6274.85
532 6222.59 6282.29
533 6222.59 6309.86
534 6222.59 6272.64
535 6222.59 6272.51
536 6222.59 6303.46
537 6222.59 6315.21
538 6222.59 6292.81
539 6222.59 6324.1
540 6222.59 6329.11
541 6222.59 6289.93
542 6222.59 6267.13
543 6222.59 6243.57
544 6222.59 6276.31
545 6222.59 6255.88
546 6222.59 6283.57
547 6222.59 6278.02
548 6222.59 6276.47
549 6222.59 6270.27
550 6222.59 6274.58
551 6222.59 6254.88
552 6222.59 6251.37
553 6222.59 6268.77
554 6222.59 6272.13
555 6222.59 6276.24
556 6222.59 6300.56
557 6222.59 6310.45
558 6222.59 6293.08
559 6222.59 6289.2
560 6222.59 6279.52
561 6222.59 6291.37
562 6222.59 6282.61
563 6222.59 6354.65
564 6222.59 6341.05
565 6222.59 6300.13
566 6222.59 6326.77
567 6222.59 6296.42
568 6222.59 6301.64
569 6222.59 6267.6
570 6222.59 6280.22
571 6222.59 6297.65
572 6222.59 6294.64
573 6222.59 6244.77
574 6222.59 6282.06
575 6222.59 6294.82
576 6222.59 6311.46
577 6222.59 6254.21
578 6222.59 6258.35
579 6222.59 6256.32
580 6222.59 6277.14
581 6222.59 6276.78
582 6222.59 6262.12
583 6222.59 6289.65
584 6222.59 6278.38
585 6222.59 6246.92
586 6222.59 6249.9
587 6222.59 6267.05
588 6222.59 6285.3
589 6222.59 6260.93
590 6222.59 6266.28
591 6222.59 6302
592 6222.59 6286.05
593 6222.59 6273.01
594 6222.59 6265.95
595 6222.59 6260.24
596 6222.59 6288.24
597 6222.59 6317.13
598 6222.59 6284.84
599 6222.59 6293.42
600 6222.59 6325.44
601 6222.59 6300.85
602 6222.59 6305.21
603 6222.59 6283.24
604 6222.59 6354.76
605 6222.59 6312.94
606 6222.59 6282.81
607 6222.59 6274.09
608 6222.59 6296.12
609 6222.59 6266.71
610 6222.59 6300.3
611 6222.59 6305.35
612 6222.59 6310.74
613 6222.59 6314.5
614 6222.59 6314.93
615 6222.59 6276.85
616 6222.59 6270.05
617 6222.59 6312.1
618 6222.59 6305.65
619 6222.59 6281.39
620 6222.59 6285.3
621 6222.59 6271.55
622 6222.59 6275.71
623 6222.59 6275.51
624 6222.59 6310.27
625 6222.59 6277.27
626 6222.59 6257.96
627 6222.59 6281.64
628 6222.59 6320.01
629 6222.59 6296.54
630 6222.59 6308.94
631 6222.59 6326.66
632 6222.59 6276.82
633 6222.59 6261.64
634 6222.59 6260.03
635 6222.59 6289.68
636 6222.59 6281.54
637 6222.59 6334.34
638 6222.59 6291.28
639 6222.59 6272.31
640 6222.59 6251.41
641 6222.59 6240.91
642 6222.59 6252.06
643 6222.59 6249.11
644 6222.59 6289.28
645 6222.59 6275.38
646 6222.59 6278.26
647 6222.59 6277.68
648 6222.59 6259.46
649 6222.59 6262.35
650 6222.59 6266.1
651 6222.59 6277.2
652 6222.59 6279.25
653 6222.59 6326.99
654 6222.59 6309.2
655 6222.59 6333.41
656 6222.59 6302.39
657 6222.59 6304.66
658 6222.59 6274.94
659 6222.59 6291.04
660 6222.59 6268.99
661 6222.59 6265.96
662 6222.59 6284.81
663 6222.59 6303.11
664 6222.59 6271.42
665 6222.59 6281.2
666 6222.59 6262.95
667 6222.59 6263.74
668 6222.59 6262.75
669 6222.59 6319.03
670 6222.59 6321.21
671 6222.59 6308.99
672 6222.59 6315.57
673 6222.59 6292.95
674 6222.59 6313.26
675 6222.59 6281.36
676 6222.59 6276.88
677 6222.59 6283.49
678 6222.59 6283.52
679 6222.59 6297.25
680 6222.59 6312.13
681 6222.59 6297.54
682 6222.59 6282.61
683 6222.59 6296.67
684 6222.59 6312.63
685 6222.59 6289.01
686 6222.59 6303.38
687 6222.59 6287.43
688 6222.59 6303.19
689 6222.59 6262.74
690 6222.59 6267.52
691 6222.59 6265.16
692 6222.59 6304.64
693 6222.59 6322.5
694 6222.59 6321.22
695 6222.59 6283.2
696 6222.59 6290.77
697 6222.59 6282.38
698 6222.59 6306.76
699 6222.59 6322.27
700 6222.59 6288.85
701 6222.59 6318.68
702 6222.59 6274.6
703 6222.59 6304.25
704 6222.59 6315.86
705 6222.59 6357.5
706 6222.59 6298.63
707 6222.59 6250.55
708 6222.59 6315.23
709 6222.59 6352.65
710 6222.59 6369.73
711 6222.59 6294.94
712 6222.59 6247.71
713 6222.59 6252.12
714 6222.59 6248.99
715 6222.59 6237.85
716 6222.59 6262.87
717 6222.59 6274.59
718 6222.59 6267.35
719 6222.59 6284.33
720 6222.59 6251.87
721 6222.59 6251.3
722 6222.59 6299.12
723 6222.59 6271.84
724 6222.59 6285.06
725 6222.59 6308.59
726 6222.59 6291.89
727 6222.59 6271.5
728 6222.59 6258.97
729 6222.59 6245.81
730 6222.59 6256.45
731 6222.59 6269.52
732 6222.59 6263.38
733 6222.59 6262.03
734 6222.59 6244.25
735 6222.59 6269.27
736 6222.59 6289.51
737 6222.59 6287.55
738 6222.59 6278.46
739 6222.59 6262.68
740 6222.59 6248.74
741 6222.59 6301.55
742 6222.59 6312.91
743 6222.59 6318.8
744 6222.59 6310.97
745 6222.59 6331.24
746 6222.59 6297.93
747 6222.59 6269.12
748 6222.59 6279.83
749 6222.59 6252.83
750 6222.59 6256.82
751 6222.59 6270.7
752 6222.59 6269.41
753 6222.59 6281.13
754 6222.59 6347.06
755 6222.59 6385.56
756 6222.59 6348.88
757 6222.59 6299.73
758 6222.59 6307.72
759 6222.59 6276.04
760 6222.59 6305.7
761 6222.59 6304.91
762 6222.59 6241.43
763 6222.59 6257.02
764 6222.59 6256.75
765 6222.59 6265.66
766 6222.59 6267.78
767 6222.59 6273.5
768 6222.59 6271.06
769 6222.59 6316.93
770 6222.59 6328.31
771 6222.59 6323.78
772 6222.59 6278.09
773 6222.59 6258.24
774 6222.59 6282.98
775 6222.59 6298.98
776 6222.59 6281.36
777 6222.59 6245.7
778 6222.59 6267.17
779 6222.59 6277.84
780 6222.59 6290.14
781 6222.59 6281.97
782 6222.59 6281.64
783 6222.59 6262.75
784 6222.59 6267.87
785 6222.59 6256.23
786 6222.59 6259.51
787 6222.59 6282.85
788 6222.59 6261.68
789 6222.59 6260.07
790 6222.59 6257.27
791 6222.59 6264.75
792 6222.59 6303.41
793 6222.59 6287.21
794 6222.59 6290.12
795 6222.59 6321.58
796 6222.59 6297.32
797 6222.59 6282.63
798 6222.59 6260.63
799 6222.59 6292.49
800 6222.59 6321.35
801 6222.59 6311.2
802 6222.59 6317.18
803 6222.59 6313.06
804 6222.59 6297.29
805 6222.59 6310.01
806 6222.59 6308.65
807 6222.59 6315.13
808 6222.59 6282.49
809 6222.59 6257.73
810 6222.59 6261.36
811 6222.59 6296.11
812 6222.59 6254.95
813 6222.59 6263.87
814 6222.59 6260.96
815 6222.59 6290.69
816 6222.59 6311.29
817 6222.59 6308.26
818 6222.59 6291.41
819 6222.59 6262.39
820 6222.59 6289.36
821 6222.59 6302.07
822 6222.59 6282.68
823 6222.59 6300.96
824 6222.59 6306.45
825 6222.59 6335.72
826 6222.59 6315.57
827 6222.59 6337.27
828 6222.59 6301.88
829 6222.59 6325.91
830 6222.59 6309.47
831 6222.59 6326.12
832 6222.59 6322.12
833 6222.59 6317.07
834 6222.59 6287.39
835 6222.59 6305.6
836 6222.59 6310.91
837 6222.59 6277.32
838 6222.59 6306.19
839 6222.59 6303.76
840 6222.59 6294.12
841 6222.59 6285.61
842 6222.59 6316.26
843 6222.59 6283.89
844 6222.59 6287.86
845 6222.59 6267.71
846 6222.59 6279.42
847 6222.59 6294.6
848 6222.59 6296.33
849 6222.59 6300.61
850 6222.59 6303.97
851 6222.59 6285.2
852 6222.59 6319.57
853 6222.59 6283.88
854 6222.59 6268.32
855 6222.59 6284.05
856 6222.59 6260.89
857 6222.59 6277.82
858 6222.59 6280.86
859 6222.59 6325.72
860 6222.59 6306.57
861 6222.59 6313.99
862 6222.59 6264.55
863 6222.59 6269.04
864 6222.59 6266.02
865 6222.59 6297.34
866 6222.59 6277.68
867 6222.59 6287.72
868 6222.59 6311.58
869 6222.59 6289.37
870 6222.59 6305.48
871 6222.59 6283.93
872 6222.59 6278.47
873 6222.59 6258.14
874 6222.59 6256.86
875 6222.59 6283.55
876 6222.59 6283.2
877 6222.59 6269.3
878 6222.59 6259.83
879 6222.59 6274.28
880 6222.59 6314.39
881 6222.59 6310.98
882 6222.59 6338.61
883 6222.59 6330.82
884 6222.59 6321.03
885 6222.59 6283.73
886 6222.59 6279.63
887 6222.59 6264.97
888 6222.59 6288.65
889 6222.59 6320.37
890 6222.59 6341.46
891 6222.59 6330.98
892 6222.59 6333.88
893 6222.59 6303.24
894 6222.59 6324.44
895 6222.59 6296.23
896 6222.59 6301.77
897 6222.59 6313.56
898 6222.59 6323.87
899 6222.59 6308.4
900 6222.59 6310.16
901 6222.59 6302.7
902 6222.59 6262.47
903 6222.59 6249.97
904 6222.59 6249.12
905 6222.59 6236.84
906 6222.59 6279.99
907 6222.59 6270.6
908 6222.59 6276.6
909 6222.59 6304.94
910 6222.59 6288.35
911 6222.59 6300.41
912 6222.59 6284.29
913 6222.59 6296.32
914 6222.59 6296.68
915 6222.59 6315.23
916 6222.59 6280.54
917 6222.59 6261.54
918 6222.59 6264.69
919 6222.59 6300.12
920 6222.59 6308.7
921 6222.59 6277.65
922 6222.59 6285.99
923 6222.59 6250.44
924 6222.59 6267.84
925 6222.59 6294.98
926 6222.59 6258.31
927 6222.59 6320.83
928 6222.59 6300.53
929 6222.59 6283.76
930 6222.59 6319.28
931 6222.59 6326.29
932 6222.59 6312.71
933 6222.59 6268.97
934 6222.59 6274.62
935 6222.59 6268.44
936 6222.59 6293.06
937 6222.59 6287.92
938 6222.59 6328.12
939 6222.59 6284.08
940 6222.59 6296.79
941 6222.59 6297.11
942 6222.59 6278.27
943 6222.59 6312.23
944 6222.59 6314.11
945 6222.59 6332.47
946 6222.59 6323.31
947 6222.59 6314.68
948 6222.59 6378.39
949 6222.59 6386.37
950 6222.59 6344.14
951 6222.59 6285.35
952 6222.59 6266.7
953 6222.59 6297.05
954 6222.59 6299.57
955 6222.59 6317.89
956 6222.59 6290.72
957 6222.59 6310.51
958 6222.59 6305.37
959 6222.59 6295.4
960 6222.59 6284.58
961 6222.59 6288.12
962 6222.59 6309.22
963 6222.59 6274.84
964 6222.59 6321.19
965 6222.59 6299.87
966 6222.59 6306.26
967 6222.59 6292.17
968 6222.59 6321.3
969 6222.59 6325.1
970 6222.59 6301.32
971 6222.59 6305.92
972 6222.59 6289.13
973 6222.59 6281.75
974 6222.59 6302.96
975 6222.59 6286.71
976 6222.59 6273.91
977 6222.59 6293.34
978 6222.59 6271.26
979 6222.59 6265.18
980 6222.59 6286.68
981 6222.59 6286.62
982 6222.59 6300.17
983 6222.59 6266.88
984 6222.59 6274.17
985 6222.59 6275.76
986 6222.59 6257.76
987 6222.59 6264.26
988 6222.59 6255.39
989 6222.59 6279.57
990 6222.59 6296.24
991 6222.59 6282.74
992 6222.59 6280.51
993 6222.59 6276.22
994 6222.59 6298.48
995 6222.59 6296.81
996 6222.59 6290.3
997 6222.59 6274.63
998 6222.59 6279.02
999 6222.59 6290.17
1000 6222.59 6296.46
