0 4.64898 0
1000 5.14707 0.498096
2000 5.33756 0.344943
3000 5.48381 0.2844
4000 5.47219 0.220602
5000 5.57932 0.209568
6000 5.50923 0.190479
7000 5.47351 0.168783
8000 5.45799 0.14966
9000 5.44741 0.134277
10000 5.4482 0.121461
11000 5.46494 0.112136
12000 5.43309 0.107955
13000 5.40772 0.103117
14000 5.43134 0.0988587
15000 5.43456 0.0925299
16000 5.45105 0.0884665
17000 5.44503 0.083624
18000 5.42875 0.0807583
19000 5.41479 0.0778757
20000 5.4188 0.0741834
21000 5.40986 0.0712937
22000 5.39033 0.0708675
23000 5.40853 0.0702472
24000 5.3882 0.0703781
25000 5.3918 0.0677129
26000 5.41222 0.0682813
27000 5.41475 0.0658459
28000 5.41558 0.0635403
29000 5.41592 0.0613867
30000 5.42005 0.059517
31000 5.42507 0.0578448
32000 5.42739 0.0561126
33000 5.42137 0.0547691
34000 5.42365 0.0532302
35000 5.41708 0.052147
36000 5.41379 0.0508242
37000 5.42173 0.050102
38000 5.41939 0.0488569
39000 5.42614 0.0480964
40000 5.43464 0.0476729
41000 5.43922 0.0467483
42000 5.43679 0.0457125
43000 5.44715 0.0458457
44000 5.45008 0.0449111
45000 5.45561 0.0442713
46000 5.45028 0.0436463
47000 5.44298 0.0433461
48000 5.44309 0.0424524
49000 5.44506 0.0416414
50000 5.44205 0.0409275
51000 5.44608 0.040334
52000 5.45644 0.0408998
53000 5.4599 0.040284
54000 5.46471 0.0398367
55000 5.45701 0.0398701
56000 5.45172 0.03952
57000 5.45818 0.0393661
58000 5.45621 0.0387434
59000 5.44868 0.0388283
60000 5.45324 0.0384576
61000 5.44569 0.038579
62000 5.45091 0.03832
63000 5.45183 0.0377276
64000 5.45517 0.0372924
65000 5.46091 0.037169
66000 5.46206 0.0366281
67000 5.46205 0.0360854
68000 5.46702 0.0359039
69000 5.46213 0.0357233
70000 5.4591 0.0353466
71000 5.46353 0.035132
72000 5.4638 0.0346485
73000 5.46782 0.0344121
74000 5.46494 0.0340716
75000 5.47049 0.0340757
76000 5.46906 0.0336609
77000 5.46983 0.0332355
78000 5.47305 0.0329694
79000 5.46888 0.0328202
80000 5.4686 0.0324137
81000 5.46748 0.0320354
82000 5.46571 0.0316966
83000 5.46675 0.0313344
84000 5.464 0.0310856
85000 5.4599 0.0309941
86000 5.45763 0.0307197
87000 5.4615 0.0306137
88000 5.45869 0.0303981
89000 5.45631 0.0301526
90000 5.45592 0.0298219
91000 5.45643 0.0295005
92000 5.45813 0.0292309
93000 5.46052 0.0290168
94000 5.46287 0.0288059
95000 5.46461 0.0285572
96000 5.46139 0.0284439
97000 5.46215 0.0281625
98000 5.45849 0.028116
99000 5.45748 0.0278519
