0 1.50526 0
20000 1.48595 0.0193078
40000 1.49547 0.0146622
60000 1.4951 0.0103745
80000 1.49457 0.00805331
100000 1.48815 0.00919282
120000 1.48042 0.01096
140000 1.4878 0.0120227
160000 1.48838 0.0106192
180000 1.48974 0.00959387
200000 1.48746 0.00897275
220000 1.48732 0.00819205
240000 1.49086 0.00832314
260000 1.4891 0.00790382
280000 1.48926 0.00735976
300000 1.48673 0.00733452
320000 1.48762 0.00694713
340000 1.48712 0.00656868
360000 1.48779 0.00624913
380000 1.48843 0.0059629
400000 1.4874 0.00576355
420000 1.48905 0.00573697
440000 1.4885 0.00550941
460000 1.4892 0.00532044
480000 1.48946 0.0051097
500000 1.48873 0.0049629
520000 1.48916 0.00479499
540000 1.48977 0.00466128
560000 1.48931 0.00452105
580000 1.48915 0.00437074
600000 1.49098 0.00460654
620000 1.49227 0.00464234
640000 1.49199 0.00450845
660000 1.4926 0.00441623
680000 1.4928 0.00429305
700000 1.49236 0.0041952
720000 1.49373 0.00430267
740000 1.4936 0.0041898
760000 1.49379 0.00408523
780000 1.49314 0.00403387
800000 1.49306 0.00393505
820000 1.49266 0.00386166
840000 1.49266 0.00377078
860000 1.49264 0.00368412
880000 1.49281 0.00360518
900000 1.49386 0.00368008
920000 1.495 0.00377599
940000 1.49506 0.00369696
960000 1.49369 0.00387104
980000 1.4931 0.00383869
