0 5.04836 0
20000 5.05361 0.00524418
40000 5.04008 0.0138614
60000 5.02253 0.0201031
80000 5.03319 0.0188743
100000 5.04081 0.0171911
120000 5.03352 0.0162547
140000 5.01653 0.0220699
160000 5.01821 0.0195364
180000 5.02182 0.017842
200000 5.0181 0.0165604
220000 5.02865 0.0184343
240000 5.02281 0.0179346
260000 5.02561 0.0168386
280000 5.0207 0.0164287
300000 5.02327 0.0155816
320000 5.02371 0.0146431
340000 5.02158 0.0139691
360000 5.02496 0.0136393
380000 5.02532 0.0129442
400000 5.02698 0.0124245
420000 5.02202 0.0128458
440000 5.02285 0.0123032
460000 5.02234 0.0117903
480000 5.0257 0.0117949
500000 5.02915 0.0118479
520000 5.02741 0.011533
540000 5.02227 0.012243
560000 5.02303 0.0118376
580000 5.02403 0.01148
600000 5.0248 0.01113
620000 5.02223 0.0110795
640000 5.02049 0.0108784
660000 5.02011 0.0105604
680000 5.02013 0.0102542
700000 5.02228 0.0101931
720000 5.02297 0.00993779
740000 5.01959 0.0102446
760000 5.0168 0.0103625
780000 5.01449 0.0103601
800000 5.01406 0.0101134
820000 5.01509 0.00992333
840000 5.01553 0.00969974
860000 5.01531 0.00947934
880000 5.01552 0.0092687
900000 5.01509 0.00907503
920000 5.01744 0.00918584
940000 5.01644 0.00904791
960000 5.01721 0.00889461
980000 5.01465 0.00908291
