Best path for every generation
1 9 19 7 8 31 29 27 28 16 15 17 2 23 13 34 4 32 30 21 25 5 3 11 26 33 20 18 10 24 6 14 12 22 
1 9 11 10 28 8 15 18 12 24 13 17 27 16 7 4 30 22 21 2 33 32 6 31 3 14 20 23 34 19 29 25 5 26 
1 9 31 34 11 10 28 8 15 18 12 24 13 17 27 16 7 4 30 22 21 2 33 32 6 3 14 20 23 19 29 25 5 26 
1 9 11 10 28 8 31 34 15 18 12 24 13 17 27 16 7 30 4 22 21 2 33 32 6 3 14 20 23 19 29 25 5 26 
1 9 11 10 28 8 31 34 15 18 12 24 13 17 27 16 7 30 4 22 21 2 33 32 6 3 14 20 23 19 29 25 5 26 
1 9 11 10 28 8 31 34 15 18 12 24 13 17 27 16 7 30 4 22 21 2 33 32 5 25 29 19 23 20 14 3 6 26 
1 31 34 15 18 12 24 9 11 10 28 8 16 7 30 4 22 21 2 33 32 13 17 27 6 3 14 20 23 19 29 25 5 26 
1 9 8 10 28 11 31 34 15 18 12 24 13 17 14 3 7 30 4 22 21 2 33 32 20 23 19 29 25 5 6 16 27 26 
1 31 34 15 18 12 9 8 10 28 11 24 13 17 14 3 7 30 4 22 21 2 33 32 20 23 19 29 25 5 6 16 27 26 
1 31 34 15 18 12 9 8 10 28 11 24 13 17 14 3 7 30 4 22 21 2 33 32 20 23 19 29 25 5 27 16 6 26 
1 31 34 15 18 12 9 8 10 28 11 24 13 17 14 3 7 30 4 22 21 2 33 32 20 23 19 29 25 5 27 6 16 26 
1 31 34 15 18 12 9 8 10 28 11 24 13 17 14 3 7 30 4 22 23 20 32 33 2 21 19 29 25 5 27 16 6 26 
1 31 34 15 18 12 9 8 10 28 11 24 13 17 14 3 7 30 4 22 23 20 32 21 2 33 19 29 25 5 27 6 16 26 
1 34 15 31 18 12 8 24 28 11 10 9 13 17 14 3 7 30 4 22 23 20 32 21 2 33 19 29 25 5 27 6 16 26 
1 31 34 15 12 18 9 8 10 28 11 24 13 17 14 3 7 30 4 22 23 20 32 21 2 33 19 29 25 5 27 6 16 26 
1 31 34 15 12 18 9 8 10 28 11 24 13 17 14 3 7 30 4 20 23 22 32 21 2 33 19 29 25 5 27 6 16 26 
1 31 34 15 12 18 9 8 10 11 24 28 13 17 14 3 7 30 4 22 23 20 32 21 2 33 19 29 25 5 27 6 16 26 
1 31 34 15 18 12 8 24 28 11 10 9 13 17 14 3 7 30 4 22 23 20 32 21 2 33 19 29 27 5 25 6 16 26 
1 31 34 15 18 12 9 8 10 24 11 28 13 17 14 3 7 30 4 22 23 20 32 21 2 33 19 29 27 5 25 6 16 26 
1 12 18 31 15 34 9 8 10 24 11 28 13 17 14 3 7 30 4 22 23 20 32 21 2 33 19 29 27 5 25 6 16 26 
1 31 34 15 12 18 9 8 10 11 24 28 13 17 14 3 22 23 7 30 4 20 32 21 2 33 19 29 27 5 25 6 16 26 
1 15 34 12 31 18 9 8 10 24 11 28 13 17 14 3 22 4 30 7 23 20 32 21 2 33 19 29 27 5 25 6 16 26 
1 31 18 15 12 34 9 8 10 24 11 28 13 17 14 3 22 4 30 7 23 20 32 21 2 33 19 29 27 5 25 6 16 26 
1 15 34 12 31 18 26 8 10 24 11 28 13 17 14 3 22 4 30 7 23 20 32 21 2 33 19 29 27 5 25 6 16 9 
1 31 18 15 12 34 9 8 10 24 11 28 6 25 5 27 29 19 33 2 21 32 20 23 7 30 4 22 3 14 17 13 16 26 
1 12 31 18 15 34 9 8 10 24 11 28 6 25 5 27 29 19 33 2 21 32 20 23 7 30 4 22 3 16 13 17 14 26 
1 31 18 15 12 34 9 8 10 24 11 28 6 25 5 27 29 19 33 2 21 32 20 23 7 30 4 22 3 16 13 17 14 26 
1 18 31 15 12 34 9 8 10 24 11 28 6 25 5 27 29 19 33 2 21 32 20 23 7 30 4 22 3 16 13 17 14 26 
1 31 18 15 12 34 9 8 10 24 11 28 6 13 25 5 27 29 19 33 2 21 32 20 23 7 30 4 22 3 16 17 14 26 
1 31 18 15 12 34 9 8 10 24 11 28 6 13 25 5 27 29 19 33 2 21 32 20 23 7 30 4 22 17 14 3 16 26 
1 18 31 15 12 34 9 8 10 24 11 28 6 13 25 5 27 29 19 33 2 21 32 20 23 7 30 4 22 17 14 3 16 26 
1 18 31 15 12 34 9 8 10 24 11 28 6 13 25 5 27 29 19 33 2 21 32 20 23 7 30 4 22 17 16 3 14 26 
1 18 31 15 12 34 9 8 10 24 11 28 6 13 25 5 27 29 19 33 2 21 32 23 20 7 30 4 22 17 14 3 16 26 
1 18 31 15 12 34 9 8 10 24 11 28 6 13 25 5 27 29 19 33 2 22 32 20 23 7 30 4 21 17 3 16 14 26 
1 18 31 15 12 34 9 8 10 24 11 28 6 13 25 5 27 29 19 33 2 22 32 20 23 4 30 7 21 17 3 16 14 26 
1 18 31 15 12 34 9 8 10 24 11 28 6 13 25 5 27 29 19 33 2 22 32 20 23 4 30 7 21 17 3 16 14 26 
1 18 31 15 12 34 9 8 10 24 11 28 6 13 25 5 27 29 19 33 2 22 32 23 20 7 30 4 21 17 3 16 14 26 
1 18 31 12 34 15 9 8 10 24 11 28 6 13 25 5 27 29 19 33 2 22 32 20 23 4 30 7 21 17 3 16 14 26 
1 18 31 12 34 15 9 8 10 24 11 28 6 13 25 5 27 29 19 33 2 22 32 23 20 7 30 4 21 17 3 16 14 26 
1 18 31 12 34 15 9 8 10 24 11 28 6 13 25 5 27 29 19 33 4 30 7 20 23 32 22 2 21 17 3 16 14 26 
1 18 31 12 34 15 14 16 3 17 21 7 30 4 23 20 32 22 2 33 19 29 27 5 25 13 6 28 11 24 10 8 9 26 
1 18 31 12 34 15 14 16 3 17 21 7 30 4 23 20 32 22 2 33 19 29 27 5 25 13 6 28 11 24 10 8 9 26 
1 18 31 12 34 15 14 16 3 17 21 7 30 4 23 20 32 22 2 33 19 29 27 5 25 13 6 28 11 24 9 8 10 26 
1 18 31 12 34 15 14 16 3 17 21 2 22 32 20 23 4 30 7 33 19 29 27 5 25 13 6 28 11 24 10 8 9 26 
1 18 31 12 34 15 14 16 3 17 21 2 22 32 20 23 4 30 7 33 19 29 27 5 25 13 6 28 11 24 9 8 10 26 
1 18 31 12 34 15 14 16 3 17 21 2 22 32 20 23 4 7 30 33 19 29 27 5 25 13 6 28 11 24 9 8 10 26 
1 18 31 12 34 15 14 16 3 17 21 2 22 32 20 23 4 7 30 33 19 29 27 5 25 13 6 28 11 24 9 8 10 26 
1 18 31 12 34 15 14 16 3 17 21 2 22 32 4 23 20 7 30 33 19 29 27 5 25 13 6 28 11 24 9 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 32 20 23 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 9 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 34 15 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 16 3 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
1 18 31 12 15 34 9 14 3 16 17 21 2 22 20 23 32 4 7 30 33 19 29 27 5 25 13 6 28 11 24 8 10 26 
