1000 3.06513 0
2000 3.10489 0.03976
3000 3.16732 0.0665156
4000 3.15613 0.0483466
5000 3.18011 0.0444657
6000 3.17544 0.0366052
7000 3.18078 0.0313953
8000 3.18674 0.0278333
9000 3.1905 0.0248336
10000 3.18081 0.0242343
11000 3.18514 0.0223438
12000 3.16996 0.0254244
13000 3.17506 0.0239365
14000 3.16571 0.024053
15000 3.1668 0.0224191
16000 3.17826 0.0238957
17000 3.1737 0.0229042
18000 3.15912 0.0260571
19000 3.15719 0.0247226
20000 3.15998 0.0236184
21000 3.15613 0.0227918
22000 3.15801 0.0218121
23000 3.1621 0.0212392
24000 3.16357 0.0203883
25000 3.15581 0.0210393
26000 3.15712 0.0202561
27000 3.16122 0.0199192
28000 3.15275 0.0209816
29000 3.15071 0.0203477
30000 3.15002 0.01967
31000 3.14549 0.0195553
32000 3.14736 0.0190259
33000 3.14705 0.0184429
34000 3.1472 0.0178928
35000 3.14546 0.0174606
36000 3.15233 0.0183058
37000 3.15036 0.0179133
38000 3.14943 0.01746
39000 3.14656 0.0172481
40000 3.14745 0.016835
41000 3.14961 0.0165615
42000 3.14548 0.0166814
43000 3.14796 0.0164763
44000 3.14891 0.0161255
45000 3.14882 0.0157634
46000 3.15684 0.0173811
47000 3.15643 0.0170124
48000 3.16064 0.0171782
49000 3.16154 0.0168484
50000 3.16047 0.0165427
51000 3.16322 0.0164453
52000 3.16027 0.0163937
53000 3.16039 0.0160819
54000 3.15824 0.0159275
55000 3.15937 0.0156763
56000 3.15782 0.0154723
57000 3.15582 0.0153287
58000 3.15487 0.015092
59000 3.15599 0.0148758
60000 3.15617 0.0146269
61000 3.15894 0.014649
62000 3.15665 0.0145926
63000 3.15681 0.01436
64000 3.15483 0.0142714
65000 3.15514 0.0140534
66000 3.15498 0.0138398
67000 3.15584 0.013659
68000 3.15737 0.0135435
69000 3.15807 0.0133637
70000 3.15788 0.0131728
71000 3.15589 0.0131375
72000 3.15512 0.0129764
73000 3.15779 0.0130731
74000 3.15731 0.012904
75000 3.1589 0.0128288
76000 3.15871 0.0126602
77000 3.15961 0.0125275
78000 3.1606 0.0124048
79000 3.15895 0.0123573
80000 3.15822 0.0122235
81000 3.1588 0.0120855
82000 3.1574 0.0120189
83000 3.15903 0.0119837
84000 3.15661 0.0120834
85000 3.15859 0.0121037
86000 3.15801 0.0119766
87000 3.15718 0.0118667
88000 3.15654 0.0117485
89000 3.15497 0.0117217
90000 3.15631 0.0116685
91000 3.15694 0.0115563
92000 3.15788 0.0114692
93000 3.15735 0.0113579
94000 3.15486 0.0115074
95000 3.15319 0.0115074
96000 3.15431 0.0114411
97000 3.15361 0.0113441
98000 3.15285 0.0112534
99000 3.15501 0.0113472
100000 3.1573 0.0114644
