Generation Loss_Best Loss_Average_Half
731 6365.24 6416.69
732 6365.24 6404.25
733 6365.24 6422.89
734 6365.24 6426.76
735 6365.24 6417.3
736 6365.24 6422.37
737 6365.24 6435.11
738 6365.24 6432.79
739 6365.24 6435.02
740 6365.24 6427.42
741 6365.24 6438.51
742 6365.24 6437.52
743 6365.24 6441.71
744 6365.24 6450.16
745 6365.24 6444.11
746 6365.24 6435.7
747 6365.24 6438.81
748 6365.24 6455.19
749 6365.24 6435.74
750 6365.24 6441.03
751 6365.24 6431.19
752 6365.24 6416.7
753 6365.24 6438.99
754 6365.24 6428.59
755 6365.24 6417.99
756 6365.24 6406.83
757 6365.24 6410.81
758 6365.24 6416.92
759 6365.24 6441.19
760 6365.24 6447.09
761 6365.24 6441.34
762 6365.24 6423.56
763 6365.24 6440.09
764 6365.24 6435.7
765 6365.24 6416.6
766 6365.24 6410.02
767 6365.24 6423.65
768 6365.24 6446.33
769 6365.24 6433.7
770 6365.24 6421.64
771 6365.24 6424.01
772 6365.24 6424.7
773 6365.24 6417.48
774 6365.24 6423.48
775 6365.24 6419.99
776 6365.24 6417.9
777 6365.24 6408.22
778 6365.24 6416.99
779 6365.24 6417.81
780 6365.24 6422.93
781 6365.24 6424.85
782 6365.24 6421.8
783 6365.24 6417.36
784 6365.24 6410.74
785 6365.24 6411.79
786 6365.24 6415.57
787 6365.24 6423.96
788 6365.24 6426.81
789 6365.24 6418.25
790 6365.24 6430.73
791 6365.24 6429.82
792 6365.24 6404.84
793 6365.24 6415.5
794 6365.24 6405.45
795 6365.24 6407.56
796 6365.24 6416.55
797 6365.24 6423.97
798 6365.24 6433.6
799 6365.24 6431.99
800 6365.24 6423.82
801 6365.24 6417.66
802 6365.24 6438.24
803 6365.24 6421.99
804 6365.24 6405.32
805 6365.24 6425.37
806 6365.24 6431.48
807 6365.24 6415.99
808 6365.24 6419.11
809 6365.24 6419.15
810 6365.24 6421.26
811 6365.24 6413.93
812 6365.24 6430.67
813 6365.24 6437.68
814 6365.24 6430.43
815 6365.24 6447.93
