Generation Loss_Best Loss_Average_Half
115 11193.7 11460.9
116 11191.1 11365.1
117 11152.4 11334.1
118 11058.5 11287.1
119 11058.5 11238
120 11029.2 11251.5
121 10935.3 11166.3
122 10935.3 11122.6
123 10861.1 11055.2
124 10861.1 11050.1
125 10808.5 10981.5
126 10808.3 10943.8
127 10758.6 10910.8
128 10680.7 10909.3
129 10643.1 10875.9
130 10619.2 10826.7
131 10582 10771
132 10546.3 10732.8
133 10485.2 10713.3
134 10485.2 10689.6
135 10420.4 10605.7
136 10369.4 10583.8
137 10304.7 10550.1
138 10304.7 10479.4
139 10268.9 10401.2
140 10209.8 10378.9
141 10209.8 10413.5
142 10173.2 10309.8
143 10110.1 10305.7
144 10073.5 10261.3
145 10073.5 10233.4
146 10073.5 10177
147 10068.1 10152.4
148 9935.6 10127.5
149 9935.6 10159.4
150 9771.93 10146.5
151 9771.93 10108.9
152 9755.93 9985.84
153 9755.93 9937.61
154 9629.28 10020
155 9610.64 10015.3
156 9610.64 9955.67
157 9610.64 9925.57
158 9610.64 9840.84
159 9529.76 9745.26
160 9529.76 9717.68
161 9529.76 9658.76
162 9523.38 9627.78
163 9523.38 9598.78
164 9482.82 9590.18
165 9395.56 9585.1
166 9233.18 9585.11
167 9182.95 9589.58
168 9182.95 9501.72
169 9083.64 9436.34
170 9083.64 9402.17
171 9078.88 9304.5
172 9064.19 9276.29
173 9064.19 9199.54
174 9038.92 9146.94
175 9038.92 9159.51
176 9036.88 9105.67
177 9036.88 9141.53
178 9036.88 9148.18
179 9020.62 9136.01
180 9020.62 9141.9
181 9019.56 9116.34
182 9007.32 9123.77
183 9007.32 9125.35
184 8999.04 9091.34
185 8948.8 9082.55
186 8940.53 9087.64
187 8909.77 9068.88
188 8851.26 9024.91
189 8843.03 9022.49
190 8812.42 9022.73
191 8800.77 9030.01
192 8800.77 9001.46
193 8792.51 8942.04
194 8792.51 8977.97
195 8792.51 9007.39
196 8775.05 8947.22
197 8751.28 8969.81
198 8751.28 9039.16
199 8748.05 9113.61
200 8676.92 9182.11
201 8676.92 9166.24
202 8676.92 9213.58
203 8665.66 9173.74
204 8551.95 9151.85
205 8447.56 9030.45
206 8447.56 9058.15
207 8447.56 9084.1
208 8447.56 9075.03
209 8447.56 8881.65
210 8439.65 8812.46
211 8439.65 8705.61
212 8416.11 8647.47
213 8408.21 8557.97
214 8363.39 8521.53
215 8346.63 8523.97
216 8301.81 8506.32
217 8297 8517.23
218 8297 8452.95
219 8272.07 8543.48
220 8272.07 8639.08
221 8272.07 8700.83
222 8272.07 8665.35
223 8272.07 8625.54
224 8272.07 8570.56
225 8233.24 8525.27
226 8233.24 8397.88
227 8220 8305.11
228 8220 8314.61
229 8203.66 8317.46
230 8183.18 8324.7
231 8183.18 8341.14
232 8183.18 8348.23
233 8183.18 8338.1
234 8155.58 8352.06
235 8155.58 8301.77
236 8155.58 8295.69
237 8155.58 8299.12
238 8145.55 8233.1
239 8145.55 8305.16
240 8145.55 8433.9
241 8145.55 8416.84
242 8145.55 8407.21
243 8137.01 8372.99
244 8137.01 8316.72
245 8137.01 8254.86
246 8133.41 8243.67
247 8126.84 8271.2
248 8126.84 8390.46
249 8126.84 8544.95
250 8126.84 8729.55
251 8061.16 8637.96
252 8061.16 8532.57
253 8061.16 8389.92
254 7985.28 8280.07
255 7985.28 8189.25
256 7985.28 8151.89
257 7985.28 8183.99
258 7985.28 8163.54
259 7985.28 8147.53
260 7945.32 8169.09
261 7902.35 8113.39
262 7830.4 8051.96
263 7803.97 8017.64
264 7803.97 8030.12
265 7797.51 7980.23
266 7771.08 7890.79
267 7771.08 7899.96
268 7771.08 7885.43
269 7761.91 7827.26
270 7761.91 7805.07
271 7758.58 7837.31
272 7749.41 7844.1
273 7749.41 7834.62
274 7749.41 7818.37
275 7714.79 7812.41
276 7714.79 7815.98
277 7714.79 7813.52
278 7714.79 7858.05
279 7714.79 7872.16
280 7714.79 7830.7
281 7697.29 7852.08
282 7654.53 7831.11
283 7654.53 7782.58
284 7654.53 7808.23
285 7644.29 7770.16
286 7644.29 7729.31
287 7644.29 7722.88
288 7644.29 7697.19
289 7644.29 7704.44
290 7644.29 7697.31
291 7638 7684.44
292 7638 7673.14
293 7612.63 7703.22
294 7606.34 7698.78
295 7606.34 7693.81
296 7606.34 7662.57
297 7602.97 7702.94
298 7602.97 7681.22
299 7601.46 7730.23
300 7588.84 7699.52
301 7587.33 7690.89
302 7587.33 7669.17
303 7577.58 7674.43
304 7576.07 7667.86
305 7576.07 7679
306 7556.69 7702.68
307 7545.43 7678.3
308 7545.43 7635.55
309 7540.84 7633.41
310 7540.84 7592.8
311 7506.49 7616.27
312 7460.21 7608.65
313 7460.21 7612.95
314 7460.21 7697.49
315 7460.21 7741.39
316 7422 7725.69
317 7422 7708.74
318 7422 7604.04
319 7422 7591.53
320 7422 7544.84
321 7422 7500.19
322 7422 7486.27
323 7422 7506.8
324 7422 7544.03
325 7422 7490
326 7422 7482.2
327 7422 7505.48
328 7422 7496.27
329 7422 7535.41
330 7422 7494.27
331 7422 7455.98
332 7422 7462.91
333 7422 7466.95
334 7422 7486.93
335 7417.4 7452.46
336 7417.4 7456.94
337 7417.4 7464.39
338 7417.4 7463.55
339 7417.4 7475.07
340 7417.4 7513.67
341 7417.4 7504.9
342 7417.4 7489.25
343 7417.4 7494.63
344 7385.42 7520.94
345 7385.42 7483.68
346 7385.42 7544.72
347 7333.02 7672.95
348 7333.02 7647.32
349 7333.02 7595.07
350 7333.02 7580.56
351 7333.02 7523.53
352 7333.02 7450.3
353 7333.02 7447.77
354 7333.02 7407.5
355 7333.02 7418.67
356 7333.02 7457.36
357 7333.02 7410.02
358 7333.02 7421.19
359 7333.02 7429.45
360 7333.02 7393.34
361 7333.02 7368.81
362 7333.02 7350.87
363 7333.02 7363.08
364 7333.02 7412.29
365 7333.02 7425.09
366 7333.02 7363.4
367 7333.02 7410.93
368 7333.02 7385.36
369 7333.02 7378.81
370 7333.02 7410.98
371 7333.02 7402.82
372 7333.02 7373.66
373 7333.02 7391.27
374 7323.99 7368.66
375 7298.67 7371.24
376 7298.67 7406.16
377 7298.67 7434.81
378 7298.67 7374.81
379 7298.67 7339.33
380 7298.67 7369.52
381 7298.67 7385.04
382 7298.67 7366.93
383 7298.67 7396.53
384 7298.67 7368.87
385 7298.67 7373.3
386 7298.67 7375.85
387 7298.67 7406.18
388 7298.67 7377.48
389 7298.67 7366.23
390 7298.67 7383.67
391 7298.67 7366.45
392 7298.67 7353.62
393 7298.67 7398.53
394 7298.67 7360.15
395 7298.67 7349.21
396 7298.67 7348.84
397 7298.67 7364.76
398 7298.67 7398.11
399 7298.67 7334.21
400 7298.67 7347.78
401 7298.67 7361.67
402 7298.67 7363.82
403 7298.67 7404.36
404 7298.67 7384.18
405 7298.67 7370.64
406 7290.23 7413.24
407 7284.38 7442.94
408 7263.1 7514.46
409 7263.1 7576.55
410 7263.1 7632.44
411 7263.1 7557.81
412 7263.1 7551.75
413 7263.1 7462.56
414 7263.1 7412.28
415 7263.1 7377.79
416 7263.1 7378.2
417 7263.1 7333.85
418 7261.47 7363.23
419 7230.88 7370.47
420 7230.88 7435.13
421 7230.88 7477.08
422 7230.88 7492.04
423 7230.88 7443.91
424 7230.88 7395.58
425 7230.88 7339.25
426 7230.88 7326.47
427 7230.88 7301.67
428 7230.88 7308.05
429 7230.88 7333.76
430 7230.88 7285.63
431 7230.88 7293.86
432 7230.88 7295.68
433 7230.88 7296.48
434 7230.88 7319.65
435 7230.88 7312.81
436 7230.88 7291.96
437 7230.88 7285.8
438 7230.88 7291.59
439 7230.88 7265.49
440 7230.88 7294.85
441 7230.88 7308.28
442 7230.88 7278.26
443 7230.88 7265.07
444 7187.49 7281.58
445 7187.49 7287.48
446 7187.49 7285.63
447 7187.49 7257.73
448 7187.49 7295.79
449 7187.49 7333.89
450 7187.49 7278.26
451 7187.49 7293.94
452 7187.49 7240.71
453 7177.35 7218.05
454 7177.35 7290.77
455 7177.35 7256.16
456 7177.35 7241.9
457 7177.35 7280.64
458 7177.35 7249.21
459 7177.35 7236.63
460 7177.35 7246.5
461 7177.35 7216.57
462 7177.35 7216.43
463 7177.35 7251.04
464 7176.79 7218.1
465 7176.79 7274.59
466 7162.98 7339.23
467 7103.47 7375.55
468 7103.47 7397.62
469 7103.47 7340.17
470 7103.47 7302.32
471 7103.47 7289.13
472 7103.47 7272.8
473 7103.47 7225.97
474 7096.83 7203.63
475 7096.83 7178.93
476 7096.83 7151.68
477 7096.83 7113.95
478 7096.83 7126.3
479 7096.83 7120.6
480 7096.83 7136.1
481 7096.83 7164.82
482 7057.68 7167.19
483 7057.68 7171.27
484 7057.68 7131.84
485 7057.68 7134.24
486 7057.68 7142.56
487 7057.68 7157.12
488 7057.68 7177.33
489 7057.68 7176.36
490 7057.68 7123.37
491 7057.68 7170.14
492 7011.18 7127.76
493 7011.18 7085.63
494 7011.18 7119.09
495 7011.18 7087.79
496 7011.18 7101.38
497 7011.18 7099.65
498 7011.18 7122.29
499 7011.18 7089.37
500 7011.18 7115.73
501 7011.18 7116.05
502 7011.18 7154.17
503 7011.18 7124.92
504 7011.18 7123.98
505 7011.18 7127.88
506 7011.18 7115.02
507 7011.18 7170.12
508 7011.18 7098.85
509 7011.18 7105.55
510 7011.18 7054.75
511 7011.18 7116.15
512 7011.18 7093
513 7011.18 7123.75
514 7011.18 7075.28
515 7011.18 7071.88
516 7011.18 7067.16
517 7011.18 7073.05
518 7011.18 7090.94
519 7011.18 7061.81
520 7011.18 7072.63
521 7011.18 7068.71
522 7011.18 7095.56
523 7011.18 7145.46
524 7011.18 7089.36
525 7011.18 7094.1
526 7011.18 7116.18
527 7011.18 7082.18
528 7011.18 7099.06
529 7011.18 7070.2
530 7011.18 7049.35
531 7011.18 7052.05
532 7011.18 7079.22
533 7011.18 7086.23
534 7011.18 7093.47
535 7011.18 7118.75
536 7011.18 7117.63
537 7011.18 7112.12
538 7011.18 7073.12
539 7011.18 7047.42
540 7011.18 7063.82
541 7011.18 7035.11
542 7011.18 7055.61
543 7011.18 7076.01
544 7011.18 7086.48
545 7011.18 7052.33
546 7011.18 7056.95
547 7011.18 7057.24
548 7011.18 7072.52
549 7011.18 7117.1
550 7011.18 7106.06
551 7011.18 7159.48
552 7011.18 7084.95
553 7011.18 7069.3
554 7011.18 7098.93
555 7011.18 7058.99
556 7011.18 7058.9
557 7011.18 7086.12
558 7011.18 7055.36
559 7011.18 7051.19
560 7011.18 7069.41
561 7011.18 7091.44
562 7011.18 7097.44
563 7011.18 7071.21
564 7011.18 7118.18
565 7011.18 7144.79
566 7011.18 7088.95
567 7011.18 7073.35
568 7003.29 7071.84
569 7003.29 7045.81
570 6985.72 7095.91
571 6985.72 7119.5
572 6985.72 7138.35
573 6985.72 7087.67
574 6985.72 7084.74
575 6971.16 7056.67
576 6970.33 7146.88
577 6970.33 7230.51
578 6961.96 7430.42
579 6961.96 7495.03
580 6903.83 7487.86
581 6903.83 7526.65
582 6903.83 7522.72
583 6903.83 7472.34
584 6903.83 7399.22
585 6903.83 7220.6
586 6903.83 7116.95
587 6891.71 7047.52
588 6891.71 6995.61
589 6891.71 6998.16
590 6891.71 6995.44
591 6891.71 6987.98
592 6891.71 7016.29
593 6891.71 6966.62
594 6891.71 6962.83
595 6891.71 6939.24
596 6891.71 6973.8
597 6891.71 6981.28
598 6891.71 6953.69
599 6891.71 6946.26
600 6891.71 6951.46
601 6891.71 6949.42
602 6891.71 6991.98
603 6891.71 6937.86
604 6891.71 6958.31
605 6891.71 6978.51
606 6891.71 6981.89
607 6891.71 6952.99
608 6891.71 6996.83
609 6891.71 6985.72
610 6891.71 6952.56
611 6891.71 6986.76
612 6891.71 6949.07
613 6891.71 6950.1
614 6891.71 6922.04
615 6891.71 6956.43
616 6891.71 6918.92
617 6891.71 6957.4
618 6891.71 6961.51
619 6891.71 7004.94
620 6891.71 6979.24
621 6891.71 6974.58
622 6891.71 6995.8
623 6891.71 6972.91
624 6891.71 6981.15
625 6891.71 6981.25
626 6891.71 6988.72
627 6891.71 7003.55
628 6891.71 6949.39
629 6891.71 7014.85
630 6891.71 7024.33
631 6891.71 6971.3
632 6891.71 6967.37
633 6891.71 6990.36
634 6881.44 6981.62
635 6881.44 6967.06
636 6881.44 7025.59
637 6881.44 7157.3
638 6881.44 7210.73
639 6881.44 7171.97
640 6881.44 7107.89
641 6881.44 7059.95
642 6881.44 7019.54
643 6881.44 6979.46
644 6881.44 6959.3
645 6881.44 6956.58
646 6881.44 6962.8
647 6881.44 6943.66
648 6881.44 6973.68
649 6881.44 6976.29
650 6881.44 6945.65
651 6881.44 6968.07
652 6881.44 7030.96
653 6881.44 7018.95
654 6881.44 6931.92
655 6881.44 6927.35
656 6881.44 6918.98
657 6881.44 6924.65
658 6881.44 6944.2
659 6881.44 6965.32
660 6881.44 6935.07
661 6881.44 6924.71
662 6881.44 7008.9
663 6881.44 6996.36
664 6881.44 6956.72
665 6881.44 6919.24
666 6881.44 6918.01
667 6881.44 6952.15
668 6881.44 6910.97
669 6881.44 6925.32
670 6881.44 6965.66
671 6881.44 6937.46
672 6881.44 6895.24
673 6881.44 6897.24
674 6881.44 6905.01
675 6881.44 6933.38
676 6881.44 6936.88
677 6874.19 6978.02
678 6874.19 6952.82
679 6874.19 6974.72
680 6874.19 6965.6
681 6874.19 6925.45
682 6874.19 6944.55
683 6874.19 6966.93
684 6874.19 6962.99
685 6874.19 6941.78
686 6874.19 6936.13
687 6874.19 6946.22
688 6874.19 6976.31
689 6874.19 6944.85
690 6874.19 6928.68
691 6874.19 6919.84
692 6874.19 6927.45
693 6874.19 6928.38
694 6874.19 6958.85
695 6874.19 6925.98
696 6874.19 6926.34
697 6874.19 6938.1
698 6874.19 6913.72
699 6874.19 6913.5
700 6874.19 6923.97
701 6874.19 6903.88
702 6874.19 6913.28
703 6874.19 6906.65
704 6874.19 6918.37
705 6874.19 6928.25
706 6874.19 6973.43
707 6874.19 6945.81
708 6874.19 6938.42
709 6874.19 6945.01
710 6874.19 6939.78
711 6874.19 6948.27
712 6874.19 6973.74
713 6874.19 6991.99
714 6874.19 6991.65
715 6874.19 6951
716 6874.19 6964.99
717 6874.19 6981.32
718 6874.19 6913.25
719 6874.19 6949.22
720 6874.19 6916.14
721 6874.19 6925.48
722 6874.19 6957.65
723 6874.19 6936.52
724 6874.19 6963.39
725 6874.19 6935.7
726 6874.19 6923.25
727 6874.19 6931.46
728 6874.19 6970.07
729 6874.19 6992.05
730 6874.19 6972.79
731 6874.19 6995.76
732 6874.19 6926.08
733 6874.19 6920.36
734 6874.19 6925.54
735 6874.19 6931.34
736 6874.19 6932.59
737 6874.19 6932.51
738 6874.19 6975.31
739 6874.19 6962.39
740 6874.19 6935.85
741 6874.19 6938.09
742 6874.19 6942.67
743 6874.19 6973.65
744 6874.19 6982.72
745 6874.19 6990.24
746 6874.19 6942.44
747 6874.19 6913.69
748 6874.19 6953.19
749 6874.19 6954.2
750 6874.19 6967.24
751 6874.19 6993.22
752 6874.19 6995.98
753 6874.19 6973.93
754 6874.19 6993.81
755 6874.19 6954.73
756 6874.19 6949.24
757 6874.19 6966.08
758 6874.19 6968.36
759 6874.19 6949.79
760 6874.19 6951.42
761 6874.19 6953.06
762 6874.19 6935.72
763 6874.19 6914.4
764 6874.19 6908.22
765 6874.19 6900.28
766 6874.19 6895.78
767 6874.19 6913.21
768 6874.19 6943.78
769 6874.19 6908.98
770 6874.19 6918.02
771 6874.19 6922.65
772 6874.19 6905.44
773 6874.19 6938.51
774 6874.19 6919.09
775 6874.19 6918.33
776 6874.19 6970.03
777 6874.19 6986.42
778 6874.19 6943.19
779 6874.19 6937.86
780 6874.19 6939.06
781 6874.19 6908.19
782 6874.19 6920.63
783 6874.19 6932.15
784 6874.19 6930.61
785 6874.19 6958.94
786 6874.19 6977.79
787 6874.19 6950.81
788 6874.19 6951.35
789 6874.19 6943.02
790 6874.19 6956.71
791 6874.19 6950.97
792 6874.19 6957.53
793 6874.19 6926.58
794 6874.19 6900.99
795 6874.19 6944.39
796 6874.19 6948.03
797 6874.19 6917.57
798 6874.19 6923.98
799 6874.19 6923.93
800 6874.19 6924.86
801 6874.19 6936.85
802 6874.19 6969.43
803 6874.19 6955.48
804 6874.19 6942.72
805 6874.19 6991.07
806 6874.19 6969.85
807 6874.19 6990.82
808 6874.19 6986.9
809 6874.19 6957.91
810 6874.19 6945.25
811 6874.19 6915.47
812 6874.19 6939.6
813 6874.19 6951.8
814 6874.19 6956.65
815 6874.19 6942.68
816 6874.19 6941.23
817 6874.19 6975.13
818 6874.19 6956.69
819 6874.19 6932.68
820 6874.19 6933.73
821 6874.19 6928.1
822 6874.19 6981.81
823 6874.19 6977.45
824 6874.19 6971.39
825 6874.19 6953.24
826 6874.19 6985.14
827 6874.19 6965.28
828 6874.19 6948.71
829 6874.19 6978.47
830 6874.19 6942.67
831 6874.19 6897.81
832 6874.19 6923.38
833 6874.19 6981.7
834 6874.19 6977.03
835 6874.19 7009.88
836 6874.19 7010.55
837 6874.19 6965.85
838 6874.19 6961.47
839 6874.19 6980.35
840 6874.19 6945.74
841 6874.19 6904.03
842 6874.19 6937.71
843 6874.19 6961.78
844 6874.19 6956.51
845 6874.19 7018.48
846 6874.19 6951.91
847 6874.19 6993.39
848 6874.19 6953.02
849 6874.19 6987.06
850 6874.19 6980.67
851 6874.19 6985.8
852 6874.19 6946.62
853 6874.19 6942.67
854 6874.19 6949.97
855 6874.19 6909.02
856 6874.19 6977.95
857 6874.19 6954.28
858 6874.19 7036.41
859 6874.19 6990.99
860 6874.19 6943.66
861 6874.19 6937.29
862 6874.19 6977.47
863 6874.19 6934.04
864 6874.19 6912.9
865 6874.19 6941.17
866 6874.19 6922.61
867 6874.19 6914.52
868 6874.19 6905.15
869 6874.19 6936.25
870 6874.19 6964.18
871 6874.19 6960.45
872 6874.19 6984.87
873 6874.19 6915.02
874 6874.19 6981.93
875 6874.19 6954.13
876 6874.19 6936.34
877 6874.19 6966.75
878 6874.19 7013.74
879 6874.19 7019.15
880 6874.19 7047.08
881 6874.19 6982.8
882 6868.88 6947.02
883 6868.88 6965.62
884 6868.88 6954.47
885 6868.88 6956.73
886 6868.88 6944.1
887 6868.88 6958.45
888 6868.88 6967.51
889 6868.88 6965.75
890 6868.88 6943.82
891 6868.88 6964.71
892 6868.88 6967.13
893 6868.88 6963.12
894 6868.88 6929.62
895 6868.88 6925.23
896 6868.88 6903.79
897 6868.88 6918.04
898 6868.88 6901.82
899 6868.88 6931.58
900 6868.88 6932.9
901 6868.88 6978.21
902 6868.88 6945.25
903 6868.88 6979.44
904 6868.88 6988.89
905 6868.88 6948.33
906 6868.88 6971.33
907 6868.88 6957.62
908 6868.88 6967.64
909 6868.88 6932.2
910 6868.88 6964.33
911 6868.88 6944.83
912 6868.88 6910.49
913 6868.88 6948.29
914 6868.88 6925.21
915 6868.88 6912.75
916 6868.88 6930.86
917 6868.88 6958.42
918 6868.88 6974.11
919 6868.88 6972.59
920 6868.88 7017.46
921 6868.88 6958.15
922 6868.88 6913.31
923 6868.88 6954.47
924 6868.88 6948.84
925 6868.88 6950.98
926 6868.88 6943.63
927 6868.88 6974.53
928 6868.88 6936.35
929 6868.88 6970.51
930 6868.88 6913.94
931 6868.88 6943.68
932 6868.88 6937.56
933 6868.88 6914.25
934 6857.15 6916.75
935 6857.15 6904.64
936 6857.15 6907.15
937 6857.15 6912.39
938 6857.15 6903.79
939 6857.15 6928.24
940 6857.15 6943.79
941 6857.15 6922.06
942 6857.15 6939.72
943 6857.15 6949.72
944 6857.15 6946.18
945 6857.15 6959.95
946 6857.15 6879.86
947 6857.15 6913.96
948 6857.15 6905.79
949 6857.15 6959.53
950 6857.15 6935.81
951 6857.15 6921.9
952 6857.15 6909.94
953 6857.15 6943.38
954 6857.15 6938.19
955 6857.15 6922.98
956 6857.15 6912.95
957 6857.15 6908.21
958 6857.15 6909.39
959 6857.15 6904.26
960 6857.15 6896.48
961 6857.15 6919.44
962 6857.15 6937.43
963 6857.15 6962.29
964 6857.15 6930.43
965 6857.15 6936.89
966 6857.15 6954.75
967 6857.15 6958.29
968 6857.15 6977.7
969 6857.15 6897.09
970 6857.15 6919.08
971 6857.15 6899.95
972 6857.15 6927.31
973 6857.15 6949.36
974 6857.15 6969.01
975 6857.15 6944.22
976 6857.15 6944.14
977 6857.15 6969.84
978 6857.15 6949.1
979 6857.15 6928.32
980 6857.15 6918.04
981 6857.15 6923.64
982 6857.15 6934.27
983 6857.15 6938.88
984 6857.15 6932.42
985 6857.15 6929.25
986 6857.15 6965.11
987 6857.15 6929.6
988 6857.15 6929.9
989 6857.15 6898.39
990 6857.15 6882.37
991 6857.15 6893.23
992 6857.15 6893.24
993 6857.15 6876.69
994 6857.15 6883.34
995 6857.15 6904.78
996 6857.15 6918.24
997 6857.15 6874.8
998 6857.15 6907.69
999 6857.15 6909.55
1000 6857.15 6914.6
