Generation Loss_Best Loss_Average_Half
261 7774.18 7927.43
262 7774.18 7919.92
263 7774.18 7882.65
264 7774.18 7928.58
265 7774.18 7833.09
266 7687.26 7858.04
267 7687.26 7828.74
268 7679.19 7862.62
269 7679.19 7759.18
270 7679.19 7767.23
271 7652.84 7764.06
272 7652.84 7718.83
273 7652.84 7752.03
274 7635.34 7715.62
275 7635.34 7713.55
276 7550.83 7698.96
277 7550.83 7705.09
278 7550.83 7709.89
279 7550.83 7705.72
280 7550.83 7644.91
281 7536.68 7647.76
282 7536.68 7659.08
283 7536.68 7624.57
284 7536.68 7622.74
285 7496.54 7645.87
286 7496.54 7655.65
287 7440.11 7623.56
288 7425.95 7600.44
289 7425.95 7547.07
290 7425.95 7492.32
291 7425.95 7517.21
292 7425.95 7497.65
293 7425.95 7495.18
294 7403.7 7545.02
295 7403.7 7529.42
296 7397.09 7586.14
297 7374.84 7549.47
298 7374.84 7518.62
299 7374.84 7456.01
300 7336.52 7462.83
301 7336.52 7414.58
302 7336.52 7426.64
303 7336.52 7397.37
304 7336.52 7387.27
305 7336.52 7385.53
306 7336.52 7376.17
307 7336.52 7411.91
308 7297.59 7449.32
309 7297.59 7425.33
310 7297.59 7390.77
311 7297.59 7355.4
312 7297.59 7346.41
313 7297.59 7369.49
314 7297.59 7364.85
315 7276.95 7366.45
316 7276.95 7392.89
317 7276.95 7420.85
318 7276.95 7387.22
319 7276.95 7379.88
320 7276.95 7332.78
321 7276.95 7351.57
322 7276.95 7356.43
323 7276.95 7376.89
324 7261 7346.76
325 7261 7370.71
326 7235.61 7322.25
327 7235.61 7342.09
328 7220.81 7321.81
329 7220.81 7374.02
330 7146.49 7477.86
331 7146.49 7648.32
332 7141.81 7673.15
333 7141.81 7672.6
334 7124.5 7577.7
335 7124.5 7557.9
336 7124.5 7493.33
337 7124.5 7345.02
338 7124.5 7278.87
339 7124.5 7256.35
340 7124.5 7214.28
341 7124.5 7201.15
342 7124.5 7188.13
343 7124.5 7183.04
344 7124.5 7188.74
345 7124.5 7215.71
346 7124.5 7233.25
347 7124.5 7203.49
348 7124.5 7171.94
349 7124.5 7167.69
350 7124.5 7167.8
351 7124.5 7170.35
352 7124.5 7191.5
353 7124.5 7209.79
354 7081.46 7204.34
355 7081.46 7218.55
356 7081.46 7237.32
357 7081.46 7221.66
358 7081.46 7201.81
359 7081.46 7168.36
360 7081.46 7201.66
361 7081.46 7194.41
362 7077.71 7144.36
363 7077.71 7133.05
364 7012.21 7176.34
365 7012.21 7160.26
366 7012.21 7175.7
367 6993.56 7139.27
368 6983.5 7119.02
369 6983.5 7104.71
370 6983.5 7046.65
371 6983.5 7031.8
372 6983.5 7044.56
373 6983.5 7066.6
374 6983.5 7031.32
375 6961.14 7015.92
376 6946.95 7021.04
377 6946.95 7016.89
378 6946.95 7037.03
379 6946.95 7025.57
380 6946.95 7013.24
381 6946.95 7001.71
382 6946.95 7005.11
383 6946.95 7008.89
384 6946.95 6976.38
385 6946.95 6971.03
386 6946.95 6986.89
387 6942.35 7030.6
388 6942.35 7070.96
389 6942.35 7026.09
390 6942.35 7025.62
391 6942.35 7044.03
392 6942.35 7016.39
393 6942.35 6991.54
394 6942.35 6964.78
395 6942.35 6986.93
396 6942.35 6983.45
397 6942.35 6989.67
398 6942.35 7038.23
399 6942.35 6968.63
400 6942.35 6961.98
401 6942.35 6994.86
402 6942.35 6966.82
403 6942.35 6992.12
404 6942.35 6984.12
405 6942.35 7006.53
406 6942.35 7030.67
407 6942.35 7030.39
408 6942.35 7030.06
409 6942.35 7027.83
410 6881.05 6989.19
411 6881.05 7080.33
412 6881.05 7196.29
413 6881.05 7291.94
414 6881.05 7240.59
415 6881.05 7193.46
416 6881.05 7145.86
417 6850.13 7048.71
418 6850.13 6974.66
419 6850.13 6929.51
420 6850.13 6899.24
421 6850.13 6903.77
422 6850.13 6907.14
423 6850.13 6937.04
424 6850.13 6894.06
425 6850.13 6883.13
426 6850.13 6903.49
427 6850.13 6878.07
428 6850.13 6909.07
429 6850.13 6923.4
430 6850.13 6914.67
431 6850.13 6902.97
432 6850.13 6888.65
433 6850.13 6898.89
434 6850.13 6898.25
435 6850.13 6899.51
436 6850.13 6874.65
437 6850.13 6894.3
438 6850.13 6888.19
439 6850.13 6878.8
440 6850.13 6867.97
441 6850.13 6897.88
442 6850.13 6901.74
443 6850.13 6906.72
444 6850.13 6894.11
445 6850.13 6932.54
446 6850.13 6927.37
447 6850.13 6892.91
448 6850.13 6887.07
449 6850.13 6917.23
450 6850.13 6924.69
451 6850.13 6941.54
452 6850.13 6918.71
453 6850.13 6894.98
454 6850.13 6869.24
455 6850.13 6892.93
456 6850.13 6924.56
457 6850.13 6935.99
458 6850.13 6927.81
459 6850.13 6939.31
460 6850.13 6932.42
461 6850.13 6911.16
462 6850.13 6928.01
463 6850.13 6907.7
464 6850.13 6948.44
465 6848.37 6924.39
466 6848.37 6899.2
467 6843.76 6874.88
468 6833.04 6904.28
469 6826.67 6948.03
470 6818.61 6978.4
471 6818.61 6972.65
472 6818.61 6956.29
473 6818.61 6974.08
474 6818.61 6944.11
475 6818.61 6906.12
476 6818.61 6895.08
477 6818.61 6906.11
478 6818.61 6926.82
479 6818.61 6893.41
480 6818.61 6899.16
481 6818.61 6879.48
482 6818.61 6909.3
483 6818.61 6878.28
484 6818.61 6855.89
485 6818.61 6879.55
486 6818.61 6877.08
487 6818.61 6895.8
488 6818.61 6892.26
489 6818.61 6885.37
490 6818.61 6894.53
491 6818.61 6887.26
492 6818.61 6890.95
493 6818.61 6879.24
494 6818.61 6855.47
495 6818.61 6863.03
496 6818.61 6855.16
497 6818.61 6847.63
498 6818.61 6854.37
499 6818.61 6881.88
500 6818.61 6886.98
501 6818.61 6891.49
502 6818.61 6885.02
503 6818.61 6906.06
504 6818.61 6920.84
505 6818.61 6895.98
506 6818.61 6883.72
507 6818.61 6889.31
508 6818.61 6894.95
509 6818.61 6888.31
510 6818.61 6869.19
511 6818.61 6894.42
512 6818.61 6897.01
513 6818.61 6900.83
514 6818.61 6879.2
515 6818.61 6852.07
516 6818.61 6903.28
517 6818.61 6899.04
518 6818.61 6880.67
519 6818.61 6880.91
520 6818.61 6846.96
521 6818.61 6868.57
522 6818.61 6893.44
523 6818.61 6905.53
524 6818.61 6876.97
525 6818.61 6890.15
526 6818.61 6914.94
527 6818.61 6861.7
528 6818.61 6904.62
529 6818.61 6854.95
530 6818.61 6877.42
531 6818.61 6870.35
532 6818.61 6878.98
533 6818.61 6912.06
534 6818.61 6881.3
535 6818.61 6875.02
536 6818.61 6904.34
537 6818.61 6905.49
538 6818.61 6882.6
539 6818.61 6926.53
540 6818.61 6917.32
541 6818.61 6896.16
542 6818.61 6863.6
543 6818.61 6838.2
544 6818.61 6861.17
545 6818.61 6851.9
546 6818.61 6874.69
547 6818.61 6863.53
548 6818.61 6870.05
549 6818.61 6868.47
550 6818.61 6873.26
551 6818.61 6847.62
552 6818.61 6849.15
553 6818.61 6862.03
554 6818.61 6853.92
555 6818.61 6861.93
556 6818.61 6888.89
557 6818.61 6973.55
558 6700.95 7148.98
559 6700.95 7377
560 6700.95 7402.34
561 6700.95 7331.79
562 6700.95 7147.46
563 6700.95 7110.95
564 6700.95 7030.65
565 6700.95 6886.25
566 6700.95 6881.9
567 6700.95 6814.76
568 6700.95 6810.17
569 6700.95 6752.18
570 6700.95 6770.47
571 6700.95 6766.36
572 6700.95 6766.72
573 6700.95 6718.25
574 6700.95 6754.18
575 6700.95 6771.61
576 6700.95 6795.1
577 6700.95 6750.32
578 6700.95 6741.08
579 6700.95 6737.26
580 6700.95 6757.02
581 6700.95 6760.08
582 6700.95 6742.45
583 6700.95 6766.75
584 6700.95 6745.06
585 6700.95 6722.29
586 6700.95 6735.1
587 6700.95 6743.89
588 6700.95 6765.65
589 6700.95 6755.03
590 6700.95 6747.87
591 6700.95 6793.83
592 6700.95 6767.62
593 6700.95 6756.59
594 6700.95 6747.87
595 6700.95 6748.07
596 6700.95 6782.05
597 6700.95 6795.8
598 6700.95 6767.82
599 6700.95 6783.04
600 6700.95 6818.39
601 6700.95 6779.57
602 6700.95 6798.55
603 6700.95 6772.25
604 6700.95 6837.99
605 6700.95 6784.81
606 6700.95 6755.29
607 6700.95 6746.81
608 6700.95 6769.94
609 6700.95 6744.08
610 6700.95 6795.41
611 6700.95 6806.6
612 6700.95 6811.77
613 6700.95 6808.31
614 6700.95 6798.24
615 6700.95 6760.7
616 6700.95 6751.6
617 6700.95 6807.84
618 6700.95 6794.02
619 6700.95 6748.26
620 6700.95 6748.95
621 6700.95 6744.19
622 6700.95 6746.32
623 6700.95 6746.8
624 6700.95 6800.99
625 6700.95 6752.55
626 6700.95 6736.54
627 6700.95 6763.26
628 6700.95 6799.91
629 6700.95 6772.29
630 6700.95 6794.19
631 6700.95 6823.55
632 6700.95 6763.83
633 6700.95 6751.55
634 6700.95 6739.57
635 6700.95 6766.14
636 6700.95 6753.24
637 6700.95 6819.31
638 6700.95 6758.13
639 6700.95 6743.83
640 6700.95 6730.93
641 6700.95 6720.38
642 6700.95 6724.32
643 6700.95 6722.29
644 6700.95 6760.67
645 6700.95 6759.03
646 6700.95 6761.43
647 6700.95 6775.43
648 6700.95 6743.92
649 6700.95 6746.75
650 6700.95 6750.8
651 6700.95 6752.29
652 6700.95 6759.8
653 6700.95 6799.96
654 6700.95 6791.98
655 6700.95 6805.34
656 6700.95 6793.68
657 6700.95 6779.82
658 6700.95 6740.33
659 6700.95 6777.21
660 6700.95 6752.75
661 6700.95 6759.18
662 6700.95 6774.86
663 6700.95 6802.53
664 6700.95 6758.48
665 6700.95 6765.16
666 6700.95 6744.35
667 6700.95 6742.97
668 6700.95 6742.41
669 6700.95 6802.93
670 6700.95 6795.43
671 6700.95 6789.7
672 6700.95 6805.74
673 6700.95 6789.59
674 6700.95 6813.88
675 6700.95 6783.39
676 6700.95 6772.56
677 6700.95 6772.41
678 6700.95 6766.31
679 6700.95 6787.79
680 6700.95 6786.47
681 6700.95 6773.7
682 6700.95 6766.18
683 6700.95 6764.68
684 6700.95 6772.16
685 6700.95 6768.04
686 6700.95 6780.69
687 6700.95 6780.51
688 6699.85 6777.72
689 6699.85 6767.14
690 6699.85 6755.61
691 6699.85 6760.91
692 6699.85 6814.42
693 6699.85 6848.1
694 6699.85 6839.68
695 6699.85 6768.99
696 6699.85 6777.77
697 6699.85 6750.32
698 6699.85 6792.87
699 6699.85 6816.89
700 6699.85 6777.11
701 6658.88 6795.98
702 6658.88 6767.64
703 6658.88 6783.36
704 6658.88 6778.87
705 6658.88 6827.36
706 6658.88 6750.26
707 6658.88 6690.76
708 6658.88 6743.85
709 6658.88 6789.05
710 6658.88 6816.2
711 6658.88 6743.86
712 6658.88 6688.95
713 6658.88 6690.08
714 6658.88 6682.85
715 6658.88 6677.74
716 6658.88 6696.35
717 6658.88 6710.86
718 6658.88 6699.3
719 6658.88 6718.83
720 6658.88 6691.45
721 6658.88 6692.25
722 6658.88 6737.92
723 6658.88 6706.93
724 6639.21 6713.51
725 6639.21 6748.58
726 6639.21 6731.5
727 6639.21 6700.9
728 6639.21 6689.18
729 6639.21 6668.43
730 6639.21 6672.11
731 6639.21 6697.17
732 6639.21 6690.41
733 6639.21 6684.86
734 6639.21 6666.88
735 6639.21 6689.2
736 6639.21 6736.69
737 6639.21 6722.32
738 6639.21 6710.43
739 6639.21 6701.71
740 6639.21 6674.38
741 6639.21 6754.98
742 6639.21 6740.5
743 6639.21 6726.94
744 6639.21 6733.83
745 6639.21 6762.4
746 6639.21 6717.23
747 6639.21 6679.12
748 6639.21 6694.91
749 6639.21 6681.48
750 6639.21 6675.97
751 6639.21 6699.71
752 6639.21 6688.71
753 6639.21 6701.45
754 6639.21 6789.97
755 6639.21 6837.98
756 6639.21 6791.22
757 6639.21 6723.97
758 6639.21 6717.23
759 6639.21 6724.71
760 6639.21 6728.85
761 6639.21 6728.08
762 6639.21 6661.76
763 6639.21 6667.73
764 6639.21 6681.22
765 6639.21 6684.44
766 6639.21 6685.67
767 6639.21 6691.36
768 6639.21 6681.14
769 6639.21 6743.5
770 6639.21 6759.51
771 6639.21 6733.18
772 6639.21 6691.95
773 6639.21 6680.82
774 6639.21 6707.28
775 6639.21 6718.83
776 6639.21 6698.32
777 6639.21 6671.49
778 6639.21 6686.43
779 6639.21 6716.25
780 6639.21 6702.19
781 6639.21 6710.02
782 6639.21 6718.82
783 6639.21 6694.51
784 6639.21 6685.03
785 6639.21 6680.28
786 6639.21 6679.28
787 6639.21 6697.62
788 6639.21 6678.24
789 6639.21 6675.83
790 6639.21 6670.81
791 6639.21 6670.29
792 6639.21 6708.64
793 6639.21 6710.56
794 6639.21 6725.03
795 6639.21 6755.18
796 6639.21 6741.59
797 6639.21 6705.2
798 6639.21 6693.85
799 6639.21 6714.43
800 6639.21 6774.87
801 6639.21 6751.78
802 6639.21 6735.82
803 6639.21 6765.53
804 6639.21 6750.02
805 6639.21 6751.61
806 6639.21 6740.19
807 6639.21 6742.43
808 6629.68 6710.22
809 6629.68 6677.17
810 6629.68 6685.7
811 6629.68 6724.58
812 6629.68 6672.23
813 6629.68 6678.79
814 6629.68 6678.18
815 6629.68 6700.75
816 6629.68 6725.28
817 6629.68 6733.95
818 6629.68 6697.98
819 6629.68 6668.27
820 6629.68 6692.49
821 6629.68 6706.92
822 6629.68 6703.3
823 6629.68 6701.79
824 6629.68 6716.91
825 6629.68 6760.78
826 6629.68 6742.13
827 6629.68 6755.05
828 6629.68 6730.38
829 6629.68 6739.14
830 6629.68 6720.12
831 6629.68 6747.88
832 6629.68 6745.22
833 6629.68 6719.76
834 6629.68 6687.64
835 6629.68 6734.26
836 6629.68 6737.44
837 6629.68 6693.25
838 6629.68 6713.94
839 6629.68 6721.06
840 6629.68 6726.58
841 6629.68 6689.57
842 6629.68 6713.57
843 6629.68 6689.95
844 6629.68 6693.9
845 6629.68 6676.27
846 6629.68 6682.61
847 6629.68 6710.08
848 6629.68 6709.56
849 6629.68 6712.46
850 6629.68 6696.1
851 6629.68 6689.41
852 6629.68 6709.18
853 6629.68 6684.11
854 6629.68 6671.08
855 6629.68 6684.34
856 6629.68 6666.8
857 6629.68 6687.61
858 6629.68 6691.98
859 6629.68 6727.09
860 6629.68 6735.31
861 6629.68 6732.1
862 6629.68 6682.77
863 6629.68 6683.18
864 6629.68 6676.93
865 6629.68 6718.47
866 6629.68 6683.54
867 6629.68 6688.82
868 6618.96 6711.46
869 6599.75 6698.13
870 6599.75 6711.88
871 6599.75 6697.92
872 6599.75 6667.28
873 6599.75 6646.28
874 6599.75 6641.97
875 6599.75 6664.33
876 6599.75 6662.42
877 6599.75 6641.13
878 6599.75 6638.82
879 6599.75 6657.7
880 6599.75 6696.64
881 6599.75 6700.03
882 6599.75 6728.67
883 6599.75 6723.24
884 6599.75 6731.2
885 6599.75 6679.36
886 6599.75 6680.24
887 6599.75 6658.33
888 6599.75 6684.45
889 6599.75 6690.64
890 6599.75 6728.16
891 6599.75 6712.98
892 6599.75 6717.44
893 6599.75 6704.12
894 6599.75 6718.39
895 6599.75 6697.35
896 6599.75 6734.9
897 6599.75 6725.14
898 6599.75 6711.88
899 6562.48 6683.28
900 6562.48 6746.46
901 6562.48 6815.99
902 6549.45 6860.78
903 6549.45 6863.82
904 6549.45 6872.3
905 6549.45 6826.2
906 6549.45 6799.17
907 6549.45 6723.26
908 6549.45 6660.29
909 6549.45 6675.41
910 6549.45 6642.46
911 6549.45 6638.47
912 6549.45 6630.44
913 6549.45 6639.36
914 6549.45 6628.7
915 6549.45 6621.06
916 6549.45 6598.83
917 6549.45 6595.99
918 6549.45 6589.94
919 6549.45 6624.38
920 6549.45 6624.57
921 6549.45 6607.13
922 6549.45 6613.07
923 6549.45 6586.89
924 6549.45 6607.1
925 6549.45 6630.06
926 6549.45 6595.28
927 6549.45 6649.3
928 6549.45 6633.72
929 6549.45 6628.49
930 6549.45 6674.11
931 6549.45 6693.58
932 6549.45 6659.93
933 6549.45 6599.35
934 6549.45 6612.24
935 6549.45 6599.12
936 6549.45 6627.09
937 6549.45 6615.52
938 6549.45 6662.12
939 6549.45 6618.98
940 6549.45 6622.81
941 6549.45 6651.37
942 6549.45 6622.49
943 6549.45 6644.95
944 6549.45 6635.71
945 6549.45 6637.81
946 6549.45 6636.1
947 6549.45 6625.15
948 6549.45 6704.49
949 6549.45 6691.87
950 6549.45 6666.33
951 6549.45 6614.83
952 6549.45 6606.16
953 6549.45 6616.23
954 6549.45 6627.01
955 6549.45 6647.85
956 6549.45 6618.62
957 6549.45 6640.03
958 6549.45 6628.88
959 6549.45 6622.95
960 6549.45 6624.29
961 6549.45 6624.76
962 6549.45 6625.07
963 6549.45 6609.58
964 6549.45 6656.38
965 6549.45 6618.47
966 6549.45 6633.65
967 6549.45 6634.4
968 6549.45 6650.9
969 6549.45 6669.38
970 6549.45 6643.6
971 6549.45 6628.08
972 6549.45 6615.35
973 6549.45 6598.77
974 6549.45 6628.85
975 6549.45 6606
976 6549.45 6594.2
977 6549.45 6602.16
978 6549.45 6589.8
979 6549.45 6599.03
980 6549.45 6622.4
981 6549.45 6631.1
982 6549.45 6624.08
983 6549.45 6595.49
984 6549.45 6599.66
985 6549.45 6612.82
986 6549.45 6593.25
987 6549.45 6599.96
988 6549.45 6591.38
989 6549.45 6603.78
990 6549.45 6618.58
991 6549.45 6606.29
992 6549.45 6600.18
993 6549.45 6597.99
994 6549.45 6605.59
995 6549.45 6613.95
996 6549.45 6617.24
997 6549.45 6590.63
998 6549.45 6592.7
999 6549.45 6606.5
1000 6549.45 6613.94
