# BLOCK:    DISTANCE:    GOFR_ISTANT:      CUM_AVE_GOFR:        ERROR:
           8     1.25683     1.25142     1.25339  0.00353141
           8     1.28248      1.1441     1.12902  0.00393083
           8     1.30813     1.04244     1.02701   0.0038079
           8     1.33378    0.965171    0.942399    0.004344
           8     1.35943    0.884579    0.870836  0.00338867
           8     1.38508    0.831579    0.812001  0.00385536
           8     1.41073    0.779026    0.772266  0.00299378
           8     1.43638    0.745368    0.730344  0.00424078
           8     1.46203    0.715344    0.704894  0.00286532
           8     1.48768     0.67971    0.683139  0.00395473
           8     1.51333    0.696275    0.671231   0.0051023
           8     1.53898    0.677892    0.665132  0.00324135
           8     1.56463    0.669331     0.66419  0.00210508
           8     1.59028    0.678767    0.671187  0.00210476
           8     1.61593    0.690963    0.685194  0.00216931
           8     1.64158    0.687835    0.692063  0.00187719
           8     1.66723    0.710145    0.716302   0.0025406
           8     1.69288    0.740241    0.749226  0.00304174
           8     1.71853    0.767656    0.778536  0.00351699
           8     1.74418    0.810242    0.815787  0.00282601
           8     1.76983    0.849851    0.853037  0.00340434
           8     1.79547     0.88374    0.895533  0.00359299
           8     1.82112    0.926239    0.942728   0.0035528
           8     1.84677    0.974422    0.981348  0.00298126
           8     1.87242       1.008     1.02781  0.00435299
           8     1.89807     1.04756     1.06313  0.00442761
           8     1.92372     1.09151     1.10139  0.00441031
           8     1.94937     1.11953     1.13872  0.00416074
           8     1.97502     1.16087     1.16613  0.00306344
           8     2.00067     1.18431     1.18721  0.00379552
           8     2.02632     1.20323     1.21111  0.00301845
           8     2.05197     1.21717     1.21802  0.00228767
           8     2.07762     1.21991     1.21885  0.00166189
           8     2.10327     1.21358      1.2121  0.00241837
           8     2.12892      1.1992     1.19676  0.00291673
           8     2.15457     1.18404     1.17987  0.00371657
           8     2.18022     1.15511     1.14899  0.00195137
           8     2.20587     1.12461     1.12575  0.00207361
           8     2.23152     1.10768     1.09496  0.00365414
           8     2.25717     1.06457     1.06196  0.00301469
           8     2.28282     1.03737     1.03188  0.00298817
           8     2.30847     1.02137      1.0048   0.0029152
           8     2.33412    0.994759    0.981796  0.00303672
           8     2.35977     0.97722    0.960262   0.0039844
           8     2.38542    0.954144    0.941359  0.00327131
           8     2.41107     0.94265    0.926486  0.00262718
           8     2.43672    0.927178    0.911723  0.00265878
           8     2.46237    0.912047    0.903009  0.00253916
           8     2.48802    0.897362     0.89183  0.00123515
           8     2.51366    0.890012    0.886381  0.00219219
           8     2.53931    0.882742     0.88283  0.00226867
           9           0           0           0           0
           9   0.0256496           0           0           0
           9   0.0512993           0           0           0
           9   0.0769489           0           0           0
           9    0.102599           0           0           0
           9    0.128248           0           0           0
           9    0.153898           0           0           0
           9    0.179547           0           0           0
           9    0.205197           0           0           0
           9    0.230847           0           0           0
           9    0.256496           0           0           0
           9    0.282146           0           0           0
           9    0.307796           0           0           0
           9    0.333445           0           0           0
           9    0.359095           0           0           0
           9    0.384745           0           0           0
           9    0.410394           0           0           0
           9    0.436044           0           0           0
           9    0.461694           0           0           0
           9    0.487343           0           0           0
           9    0.512993           0           0           0
           9    0.538642           0           0           0
           9    0.564292           0           0           0
           9    0.589942           0           0           0
           9    0.615591           0           0           0
           9    0.641241           0           0           0
           9    0.666891           0           0           0
           9     0.69254           0           0           0
           9     0.71819           0           0           0
           9     0.74384           0           0           0
           9    0.769489           0           0           0
           9    0.795139           0           0           0
           9    0.820788           0           0           0
           9    0.846438           0           0           0
           9    0.872088  0.00128387  0.00111065 0.000163949
           9    0.897737   0.0274559   0.0240781 0.000854709
           9    0.923387    0.159602    0.164081  0.00329395
           9    0.949037    0.585721    0.562108  0.00576834
           9    0.974686     1.18333     1.19942  0.00698092
           9     1.00034      1.8789     1.85147  0.00666718
           9     1.02599     2.36329     2.33534  0.00989374
           9     1.05164     2.51222     2.55727  0.00729195
           9     1.07728     2.57735     2.54378  0.00622893
           9     1.10293     2.39584      2.4081  0.00806294
           9     1.12858     2.18382     2.20782  0.00659036
           9     1.15423     1.94299     1.97432   0.0049857
           9     1.17988     1.76012     1.76759  0.00453193
           9     1.20553     1.57837     1.57159  0.00487304
           9     1.23118     1.37191     1.39441  0.00614624
           9     1.25683     1.23102      1.2509  0.00391722
           9     1.28248     1.12946     1.12907  0.00349438
           9     1.30813     1.02783      1.0271   0.0033859
           9     1.33378    0.947033    0.942914  0.00389173
           9     1.35943    0.884274    0.872329  0.00332488
           9     1.38508    0.825258    0.813474  0.00369771
           9     1.41073    0.780939     0.77323  0.00281198
           9     1.43638    0.751284    0.732671  0.00436137
           9     1.46203    0.710589    0.705527   0.0026159
           9     1.48768    0.685547    0.683407  0.00352436
           9     1.51333    0.675524    0.671708  0.00455763
           9     1.53898    0.678518    0.666619  0.00320435
           9     1.56463    0.677614    0.665682  0.00234068
           9     1.59028    0.683909    0.672601  0.00229701
           9     1.61593    0.680108    0.684629  0.00200052
           9     1.64158    0.706595    0.693677  0.00225875
           9     1.66723    0.726887    0.717478  0.00251582
           9     1.69288    0.752163    0.749552  0.00272122
           9     1.71853    0.783109    0.779044   0.0031627
           9     1.74418    0.823898    0.816689  0.00265179
           9     1.76983    0.853082    0.853042  0.00302608
           9     1.79547    0.895204    0.895497  0.00319396
           9     1.82112    0.938068     0.94221  0.00319556
           9     1.84677    0.968067    0.979872  0.00299301
           9     1.87242      1.0121     1.02607  0.00420488
           9     1.89807     1.05291     1.06199  0.00407873
           9     1.92372     1.07895     1.09889  0.00457072
           9     1.94937     1.10431      1.1349   0.0051646
           9     1.97502     1.14904     1.16423  0.00325863
           9     2.00067     1.16906      1.1852  0.00387313
           9     2.02632      1.1913     1.20891  0.00339211
           9     2.05197     1.20841     1.21695  0.00226893
           9     2.07762     1.20658     1.21749  0.00195844
           9     2.10327     1.19428     1.21012  0.00284654
           9     2.12892     1.19475     1.19654  0.00260119
           9     2.15457     1.18234     1.18015  0.00331373
           9     2.18022     1.16581     1.15086  0.00247204
           9     2.20587     1.13322     1.12658  0.00200235
           9     2.23152     1.11289     1.09695  0.00375222
           9     2.25717     1.07317      1.0632  0.00292569
           9     2.28282      1.0528     1.03421  0.00344293
           9     2.30847     1.03831     1.00852  0.00436346
           9     2.33412    0.999062    0.983714  0.00324925
           9     2.35977    0.975128    0.961913  0.00386895
           9     2.38542    0.957066    0.943105  0.00334105
           9     2.41107    0.938629    0.927836  0.00265923
           9     2.43672    0.919506    0.912588  0.00250003
           9     2.46237    0.910793    0.903874   0.0023998
           9     2.48802    0.896397    0.892337  0.00119763
           9     2.51366    0.880831    0.885764  0.00203349
           9     2.53931     0.88046    0.882567  0.00203183
          10           0           0           0           0
          10   0.0256496           0           0           0
          10   0.0512993           0           0           0
          10   0.0769489           0           0           0
          10    0.102599           0           0           0
          10    0.128248           0           0           0
          10    0.153898           0           0           0
          10    0.179547           0           0           0
          10    0.205197           0           0           0
          10    0.230847           0           0           0
          10    0.256496           0           0           0
          10    0.282146           0           0           0
          10    0.307796           0           0           0
          10    0.333445           0           0           0
          10    0.359095           0           0           0
          10    0.384745           0           0           0
          10    0.410394           0           0           0
          10    0.436044           0           0           0
          10    0.461694           0           0           0
          10    0.487343           0           0           0
          10    0.512993           0           0           0
          10    0.538642           0           0           0
          10    0.564292           0           0           0
          10    0.589942           0           0           0
          10    0.615591           0           0           0
          10    0.641241           0           0           0
          10    0.666891           0           0           0
          10     0.69254           0           0           0
          10     0.71819           0           0           0
          10     0.74384           0           0           0
          10    0.769489           0           0           0
          10    0.795139           0           0           0
          10    0.820788           0           0           0
          10    0.846438           0           0           0
          10    0.872088  0.00201751  0.00120134 0.000170803
          10    0.897737   0.0261568    0.024286 0.000794113
          10    0.923387     0.16927      0.1646  0.00300515
          10    0.949037    0.551569    0.561054   0.0052869
          10    0.974686     1.18627     1.19811  0.00640546
          10     1.00034     1.86281     1.85261  0.00609602
          10     1.02599     2.30839     2.33264    0.009264
          10     1.05164     2.52622     2.55416  0.00719319
          10     1.07728     2.52641     2.54204  0.00584323
          10     1.10293     2.39146     2.40643  0.00742635
          10     1.12858     2.18669      2.2057   0.0062609
          10     1.15423     1.97611      1.9745  0.00449033
          10     1.17988      1.7741     1.76824  0.00412526
          10     1.20553     1.57673      1.5721  0.00441275
          10     1.23118     1.40073     1.39504  0.00556408
          10     1.25683     1.25085      1.2509  0.00352551
          10     1.28248     1.15848     1.13201  0.00420418
          10     1.30813     1.03145     1.02754  0.00307517
          10     1.33378    0.964379     0.94506  0.00405149
          10     1.35943    0.886791    0.873775  0.00329194
          10     1.38508    0.834629    0.815589  0.00388629
          10     1.41073    0.789657    0.774873  0.00297213
          10     1.43638    0.752207    0.734625  0.00434079
          10     1.46203    0.714155     0.70639  0.00249254
          10     1.48768    0.687907    0.683857  0.00320053
          10     1.51333    0.673952    0.671932  0.00410738
          10     1.53898    0.654601    0.665417  0.00310112
          10     1.56463     0.65011    0.664125  0.00257296
          10     1.59028    0.656747    0.671015  0.00255653
          10     1.61593     0.67778    0.683944  0.00191413
          10     1.64158    0.680515    0.692361  0.00238578
          10     1.66723    0.705896     0.71632  0.00251677
          10     1.69288    0.740068    0.748604  0.00260914
          10     1.71853    0.769788    0.778119  0.00297879
          10     1.74418    0.807288    0.815748  0.00254781
          10     1.76983    0.852337    0.852972  0.00272429
          10     1.79547    0.894852    0.895432  0.00287521
          10     1.82112    0.944047    0.942394  0.00288127
          10     1.84677    0.983725    0.980257   0.0027184
          10     1.87242     1.02495     1.02596  0.00378587
          10     1.89807      1.0746     1.06325  0.00386077
          10     1.92372     1.10256     1.09926  0.00412836
          10     1.94937     1.13324     1.13473   0.0046508
          10     1.97502        1.16      1.1638  0.00296007
          10     2.00067     1.18812     1.18549   0.0034968
          10     2.02632     1.20408     1.20843  0.00308709
          10     2.05197     1.21262     1.21652  0.00208293
          10     2.07762     1.21181     1.21692  0.00184324
          10     2.10327     1.20266     1.20937  0.00265787
          10     2.12892      1.1979     1.19667  0.00234462
          10     2.15457     1.16852     1.17898  0.00317975
          10     2.18022     1.14517     1.15029  0.00228941
          10     2.20587     1.11861     1.12578  0.00195414
          10     2.23152     1.09844      1.0971  0.00337993
          10     2.25717     1.06658     1.06354  0.00265247
          10     2.28282     1.04657     1.03544  0.00331308
          10     2.30847     1.01301     1.00897  0.00395018
          10     2.33412     1.00555    0.985898  0.00358395
          10     2.35977    0.975549    0.963277  0.00371457
          10     2.38542    0.953882    0.944182  0.00317601
          10     2.41107    0.938323    0.928884  0.00259188
          10     2.43672    0.921361    0.913465  0.00239903
          10     2.46237    0.905459    0.904033  0.00216505
          10     2.48802     0.89797      0.8929  0.00120307
          10     2.51366    0.879515    0.885139  0.00192377
          10     2.53931    0.880989    0.882409  0.00183476
          11           0           0           0           0
          11   0.0256496           0           0           0
          11   0.0512993           0           0           0
          11   0.0769489           0           0           0
          11    0.102599           0           0           0
          11    0.128248           0           0           0
          11    0.153898           0           0           0
          11    0.179547           0           0           0
          11    0.205197           0           0           0
          11    0.230847           0           0           0
          11    0.256496           0           0           0
          11    0.282146           0           0           0
          11    0.307796           0           0           0
          11    0.333445           0           0           0
          11    0.359095           0           0           0
          11    0.384745           0           0           0
          11    0.410394           0           0           0
          11    0.436044           0           0           0
          11    0.461694           0           0           0
          11    0.487343           0           0           0
          11    0.512993           0           0           0
          11    0.538642           0           0           0
          11    0.564292           0           0           0
          11    0.589942           0           0           0
          11    0.615591           0           0           0
          11    0.641241           0           0           0
          11    0.666891           0           0           0
          11     0.69254           0           0           0
          11     0.71819           0           0           0
          11     0.74384           0           0           0
          11    0.769489           0           0           0
          11    0.795139           0           0           0
          11    0.820788           0           0           0
          11    0.846438           0           0           0
          11    0.872088  0.00229263  0.00130055 0.000181819
          11    0.897737   0.0235584   0.0242198  0.00072467
          11    0.923387    0.153293    0.163572  0.00290242
          11    0.949037    0.570586     0.56192  0.00487677
          11    0.974686     1.16809     1.19538  0.00637819
          11     1.00034     1.86225     1.85348  0.00560448
          11     1.02599     2.34979      2.3342  0.00855189
          11     1.05164     2.52401     2.55142  0.00704231
          11     1.07728     2.55977     2.54365  0.00552973
          11     1.10293     2.41101     2.40685  0.00676289
          11     1.12858     2.22952     2.20787  0.00605443
          11     1.15423     1.96577      1.9737   0.0041516
          11     1.17988      1.7425      1.7659  0.00436377
          11     1.20553     1.55864     1.57088  0.00417802
          11     1.23118     1.40598     1.39603  0.00514633
          11     1.25683     1.24742     1.25058   0.0032192
          11     1.28248     1.13314     1.13212  0.00382323
          11     1.30813      1.0303     1.02779  0.00280587
          11     1.33378    0.945369    0.945088  0.00368327
          11     1.35943    0.857884    0.872331  0.00329446
          11     1.38508    0.814454    0.815486  0.00353436
          11     1.41073     0.77084    0.774506  0.00272445
          11     1.43638    0.738906    0.735014  0.00396359
          11     1.46203    0.702567    0.706042  0.00229005
          11     1.48768    0.687365    0.684176  0.00292543
          11     1.51333    0.678824    0.672559  0.00378146
          11     1.53898    0.677474    0.666513  0.00300668
          11     1.56463    0.670976    0.664748  0.00241327
          11     1.59028    0.684524    0.672243   0.0026024
          11     1.61593    0.691938     0.68467    0.001873
          11     1.64158    0.702004    0.693238  0.00232436
          11     1.66723     0.72363    0.716984  0.00237408
          11     1.69288      0.7415    0.747958  0.00245057
          11     1.71853    0.778317    0.778137  0.00270804
          11     1.74418     0.81657    0.815823  0.00231728
          11     1.76983    0.849399    0.852647  0.00249592
          11     1.79547    0.895907    0.895475  0.00261415
          11     1.82112    0.943983    0.942538  0.00262296
          11     1.84677    0.982999    0.980507  0.00248267
          11     1.87242     1.01875      1.0253  0.00349794
          11     1.89807     1.05279      1.0623  0.00362512
          11     1.92372     1.08611     1.09807  0.00392223
          11     1.94937     1.12298     1.13367  0.00434896
          11     1.97502     1.14501      1.1621  0.00314589
          11     2.00067     1.16663     1.18377  0.00357462
          11     2.02632     1.19845     1.20752  0.00293668
          11     2.05197     1.21343     1.21624  0.00191239
          11     2.07762     1.22274     1.21745  0.00174978
          11     2.10327     1.21674     1.21004  0.00249919
          11     2.12892     1.19683     1.19669  0.00213152
          11     2.15457     1.18332     1.17938  0.00291501
          11     2.18022      1.1555     1.15077  0.00212973
          11     2.20587     1.13133     1.12629  0.00184053
          11     2.23152     1.11272     1.09852  0.00335775
          11     2.25717     1.06719     1.06387  0.00243198
          11     2.28282     1.03647     1.03554   0.0030132
          11     2.30847       1.021     1.01006  0.00373933
          11     2.33412    0.992347    0.986484  0.00330574
          11     2.35977    0.959385    0.962923  0.00339369
          11     2.38542    0.948575    0.944582  0.00291228
          11     2.41107    0.935769     0.92951  0.00243064
          11     2.43672    0.912743      0.9134  0.00218183
          11     2.46237    0.906256    0.904235  0.00197764
          11     2.48802    0.890989    0.892727  0.00110618
          11     2.51366    0.882159    0.884868  0.00176786
          11     2.53931    0.883988    0.882553  0.00167357
          12           0           0           0           0
          12   0.0256496           0           0           0
          12   0.0512993           0           0           0
          12   0.0769489           0           0           0
          12    0.102599           0           0           0
          12    0.128248           0           0           0
          12    0.153898           0           0           0
          12    0.179547           0           0           0
          12    0.205197           0           0           0
          12    0.230847           0           0           0
          12    0.256496           0           0           0
          12    0.282146           0           0           0
          12    0.307796           0           0           0
          12    0.333445           0           0           0
          12    0.359095           0           0           0
          12    0.384745           0           0           0
          12    0.410394           0           0           0
          12    0.436044           0           0           0
          12    0.461694           0           0           0
          12    0.487343           0           0           0
          12    0.512993           0           0           0
          12    0.538642           0           0           0
          12    0.564292           0           0           0
          12    0.589942           0           0           0
          12    0.615591           0           0           0
          12    0.641241           0           0           0
          12    0.666891           0           0           0
          12     0.69254           0           0           0
          12     0.71819           0           0           0
          12     0.74384           0           0           0
          12    0.769489           0           0           0
          12    0.795139           0           0           0
          12    0.820788           0           0           0
          12    0.846438           0           0           0
          12    0.872088 0.000458526  0.00123038 0.000179698
          12    0.897737   0.0262434   0.0243884 0.000683619
          12    0.923387    0.158947    0.163187  0.00268602
          12    0.949037    0.542254    0.560281  0.00473774
          12    0.974686     1.19393     1.19526  0.00584782
          12     1.00034     1.89674     1.85709  0.00618894
          12     1.02599     2.32962     2.33382  0.00784775
          12     1.05164     2.54758      2.5511  0.00646271
          12     1.07728     2.53747     2.54314   0.0050929
          12     1.10293     2.40582     2.40676  0.00619986
          12     1.12858      2.1992     2.20715  0.00559283
          12     1.15423     1.98011     1.97424  0.00383983
          12     1.17988     1.76027     1.76543  0.00402527
          12     1.20553     1.56159      1.5701  0.00390096
          12     1.23118     1.38319     1.39496  0.00482745
          12     1.25683     1.23574     1.24935  0.00317957
          12     1.28248     1.11782     1.13093  0.00368557
          12     1.30813     1.01244     1.02651  0.00284866
          12     1.33378     0.94426    0.945019  0.00337698
          12     1.35943    0.860286    0.871327  0.00316912
          12     1.38508    0.823421    0.816147   0.0033011
          12     1.41073    0.788771    0.775695  0.00274454
          12     1.43638    0.742325    0.735623  0.00367982
          12     1.46203    0.712769    0.706603  0.00216672
          12     1.48768    0.707651    0.686132  0.00327099
          12     1.51333    0.693099     0.67427  0.00383423
          12     1.53898    0.675834     0.66729  0.00285469
          12     1.56463    0.693141    0.667114  0.00316633
          12     1.59028     0.67751    0.672682  0.00242225
          12     1.61593    0.684845    0.684685  0.00171697
          12     1.64158    0.700482    0.693841  0.00220766
          12     1.66723    0.711341    0.716514  0.00222234
          12     1.69288    0.748214    0.747979  0.00224645
          12     1.71853    0.779563    0.778255  0.00248498
          12     1.74418    0.816035    0.815841  0.00212424
          12     1.76983    0.841851    0.851747   0.0024447
          12     1.79547    0.893359    0.895299  0.00240225
          12     1.82112    0.930509    0.941536  0.00258885
          12     1.84677    0.979614    0.980432   0.0022769
          12     1.87242     1.01279     1.02426  0.00335828
          12     1.89807     1.05845     1.06198  0.00333719
          12     1.92372     1.07091      1.0958  0.00419775
          12     1.94937     1.12511     1.13295  0.00404457
          12     1.97502     1.14911     1.16101  0.00306413
          12     2.00067     1.17239     1.18282  0.00340039
          12     2.02632     1.20092     1.20697  0.00274299
          12     2.05197     1.20319     1.21515  0.00203887
          12     2.07762     1.20745     1.21662  0.00179142
          12     2.10327     1.19616     1.20888  0.00254455
          12     2.12892     1.19029     1.19615   0.0020195
          12     2.15457     1.18243     1.17963  0.00268318
          12     2.18022     1.16013     1.15155   0.0020904
          12     2.20587     1.13326     1.12687  0.00177653
          12     2.23152     1.10256     1.09886  0.00309472
          12     2.25717     1.08322     1.06549   0.0027114
          12     2.28282     1.05735     1.03736  0.00326454
          12     2.30847     1.02068     1.01095  0.00353077
          12     2.33412      1.0096     0.98841  0.00354722
          12     2.35977    0.991675    0.965319   0.0038652
          12     2.38542    0.953457    0.945321  0.00276191
          12     2.41107    0.932859    0.929789  0.00224405
          12     2.43672    0.920727     0.91401   0.0020837
          12     2.46237    0.914005    0.905049  0.00197332
          12     2.48802    0.893216    0.892767  0.00101475
          12     2.51366    0.891565    0.885426  0.00170634
          12     2.53931     0.88971    0.883149  0.00163696
          13           0           0           0           0
          13   0.0256496           0           0           0
          13   0.0512993           0           0           0
          13   0.0769489           0           0           0
          13    0.102599           0           0           0
          13    0.128248           0           0           0
          13    0.153898           0           0           0
          13    0.179547           0           0           0
          13    0.205197           0           0           0
          13    0.230847           0           0           0
          13    0.256496           0           0           0
          13    0.282146           0           0           0
          13    0.307796           0           0           0
          13    0.333445           0           0           0
          13    0.359095           0           0           0
          13    0.384745           0           0           0
          13    0.410394           0           0           0
          13    0.436044           0           0           0
          13    0.461694           0           0           0
          13    0.487343           0           0           0
          13    0.512993           0           0           0
          13    0.538642           0           0           0
          13    0.564292           0           0           0
          13    0.589942           0           0           0
          13    0.615591           0           0           0
          13    0.641241           0           0           0
          13    0.666891           0           0           0
          13     0.69254           0           0           0
          13     0.71819           0           0           0
          13     0.74384           0           0           0
          13    0.769489           0           0           0
          13    0.795139           0           0           0
          13    0.820788           0           0           0
          13    0.846438 9.72615e-05 7.48165e-06 7.18814e-06
          13    0.872088  0.00119217  0.00122744 0.000165899
          13    0.897737    0.025204   0.0244512 0.000633906
          13    0.923387    0.173694    0.163995  0.00259817
          13    0.949037    0.564143    0.560579   0.0043826
          13    0.974686      1.2133     1.19665  0.00556023
          13     1.00034     1.86385     1.85761  0.00573473
          13     1.02599     2.31491     2.33237  0.00737758
          13     1.05164     2.56007     2.55179  0.00600228
          13     1.07728      2.5249     2.54173  0.00489059
          13     1.10293     2.39561     2.40591  0.00578199
          13     1.12858     2.17213     2.20445  0.00577476
          13     1.15423     1.94879     1.97228  0.00401241
          13     1.17988      1.7424     1.76366    0.004087
          13     1.20553     1.55288     1.56878  0.00381934
          13     1.23118     1.40064      1.3954  0.00447582
          13     1.25683     1.27651     1.25143  0.00355574
          13     1.28248     1.14898     1.13231   0.0036544
          13     1.30813      1.0287     1.02668   0.0026345
          13     1.33378    0.957607    0.945988  0.00325306
          13     1.35943    0.892474    0.872954  0.00331665
          13     1.38508     0.82592    0.816899  0.00313159
          13     1.41073    0.792882    0.777017  0.00283403
          13     1.43638    0.761679    0.737627  0.00390464
          13     1.46203    0.722508    0.707826   0.0023199
          13     1.48768    0.701272    0.687297  0.00322004
          13     1.51333    0.687148    0.675261  0.00366502
          13     1.53898    0.678995    0.668191  0.00277346
          13     1.56463     0.67164    0.667462  0.00294185
          13     1.59028    0.671949    0.672626  0.00223658
          13     1.61593    0.677103    0.684102  0.00168104
          13     1.64158    0.692952    0.693773   0.0020389
          13     1.66723    0.721543    0.716901  0.00208479
          13     1.69288     0.74967    0.748109   0.0020774
          13     1.71853    0.775466    0.778041  0.00230307
          13     1.74418    0.809265    0.815335  0.00202017
          13     1.76983    0.839229    0.850784  0.00243892
          13     1.79547    0.885277    0.894528  0.00233789
          13     1.82112    0.911933    0.939259  0.00323995
          13     1.84677    0.953634    0.978371  0.00288789
          13     1.87242     1.00036     1.02242  0.00356775
          13     1.89807     1.04238     1.06047  0.00340396
          13     1.92372     1.07449     1.09416  0.00418274
          13     1.94937     1.10769     1.13101  0.00417433
          13     1.97502     1.14817     1.16003  0.00298351
          13     2.00067     1.17639     1.18233  0.00317466
          13     2.02632     1.18601     1.20536  0.00296809
          13     2.05197     1.20922     1.21469   0.0019324
          13     2.07762      1.2101     1.21612   0.0017224
          13     2.10327     1.20925     1.20891  0.00234897
          13     2.12892     1.19962     1.19642  0.00188166
          13     2.15457     1.19292     1.18065  0.00266436
          13     2.18022     1.17052     1.15301  0.00238553
          13     2.20587     1.15158     1.12877  0.00245476
          13     2.23152     1.12601     1.10095  0.00349104
          13     2.25717     1.08291     1.06683   0.0028147
          13     2.28282     1.06175     1.03923  0.00351155
          13     2.30847     1.02933     1.01236   0.0035309
          13     2.33412     1.02112    0.990927  0.00407014
          13     2.35977    0.991292    0.967317  0.00405146
          13     2.38542    0.966168    0.946925  0.00297884
          13     2.41107    0.939912    0.930568   0.0022024
          13     2.43672    0.930541    0.915282  0.00227863
          13     2.46237    0.909222     0.90537  0.00184745
          13     2.48802    0.899004    0.893247  0.00104394
          13     2.51366    0.886209    0.885487  0.00157614
          13     2.53931    0.876314    0.882623  0.00159324
          14           0           0           0           0
          14   0.0256496           0           0           0
          14   0.0512993           0           0           0
          14   0.0769489           0           0           0
          14    0.102599           0           0           0
          14    0.128248           0           0           0
          14    0.153898           0           0           0
          14    0.179547           0           0           0
          14    0.205197           0           0           0
          14    0.230847           0           0           0
          14    0.256496           0           0           0
          14    0.282146           0           0           0
          14    0.307796           0           0           0
          14    0.333445           0           0           0
          14    0.359095           0           0           0
          14    0.384745           0           0           0
          14    0.410394           0           0           0
          14    0.436044           0           0           0
          14    0.461694           0           0           0
          14    0.487343           0           0           0
          14    0.512993           0           0           0
          14    0.538642           0           0           0
          14    0.564292           0           0           0
          14    0.589942           0           0           0
          14    0.615591           0           0           0
          14    0.641241           0           0           0
          14    0.666891           0           0           0
          14     0.69254           0           0           0
          14     0.71819           0           0           0
          14     0.74384           0           0           0
          14    0.769489           0           0           0
          14    0.795139           0           0           0
          14    0.820788           0           0           0
          14    0.846438           0 6.94725e-06 6.69453e-06
          14    0.872088  0.00155899  0.00125112  0.00015573
          14    0.897737   0.0251174   0.0244988  0.00059041
          14    0.923387    0.176562    0.164893  0.00256297
          14    0.949037    0.601323    0.563489   0.0049423
          14    0.974686     1.23672     1.19951  0.00585361
          14     1.00034     1.92269     1.86226  0.00695878
          14     1.02599      2.3816     2.33588  0.00764282
          14     1.05164     2.57972     2.55378  0.00589568
          14     1.07728     2.53898     2.54154  0.00454523
          14     1.10293     2.35858     2.40253  0.00627999
          14     1.12858     2.16772     2.20183  0.00592831
          14     1.15423     1.95185     1.97082  0.00398232
          14     1.17988     1.70787     1.75968  0.00539897
          14     1.20553     1.51442      1.5649  0.00515551
          14     1.23118     1.35762      1.3927  0.00490249
          14     1.25683     1.23512     1.25027  0.00348751
          14     1.28248     1.10126      1.1301  0.00401059
          14     1.30813    0.992398     1.02423  0.00339878
          14     1.33378    0.938201    0.945432  0.00306788
          14     1.35943    0.863719    0.872294  0.00314466
          14     1.38508    0.806589    0.816163  0.00299324
          14     1.41073    0.785405    0.777616  0.00269418
          14     1.43638    0.746941    0.738293  0.00368198
          14     1.46203    0.714749    0.708321  0.00220627
          14     1.48768    0.693713    0.687755  0.00302248
          14     1.51333     0.69091    0.676379  0.00356962
          14     1.53898    0.685944    0.669459  0.00285056
          14     1.56463    0.692189    0.669228  0.00321852
          14     1.59028    0.684077    0.673444  0.00222135
          14     1.61593    0.697135    0.685033   0.0018004
          14     1.64158    0.715595    0.695332  0.00241672
          14     1.66723    0.744417    0.718866  0.00270824
          14     1.69288    0.763542    0.749212  0.00220216
          14     1.71853    0.797436    0.779426  0.00252102
          14     1.74418    0.828713    0.816291  0.00208969
          14     1.76983    0.862709    0.851636  0.00240887
          14     1.79547    0.893205    0.894434  0.00217281
          14     1.82112    0.932687    0.938789  0.00304234
          14     1.84677    0.966198    0.977501  0.00280946
          14     1.87242     1.00317     1.02104  0.00356805
          14     1.89807      1.0554     1.06011  0.00318002
          14     1.92372     1.08908      1.0938  0.00389968
          14     1.94937     1.11961      1.1302  0.00395482
          14     1.97502     1.15687      1.1598  0.00277889
          14     2.00067     1.18778     1.18272  0.00297166
          14     2.02632      1.2051     1.20534  0.00275614
          14     2.05197     1.22339     1.21531  0.00189148
          14     2.07762     1.21805     1.21625  0.00160491
          14     2.10327      1.2131     1.20921  0.00220012
          14     2.12892     1.19063     1.19601   0.0017921
          14     2.15457      1.1638     1.17945  0.00273263
          14     2.18022     1.13325     1.15159  0.00259907
          14     2.20587     1.11145     1.12753  0.00257233
          14     2.23152     1.08819     1.10004  0.00335857
          14     2.25717     1.05936     1.06629  0.00266373
          14     2.28282     1.03688     1.03906  0.00326475
          14     2.30847     1.01284     1.01239  0.00327886
          14     2.33412    0.990235    0.990877  0.00377972
          14     2.35977    0.972844    0.967712  0.00378125
          14     2.38542    0.942919    0.946639  0.00277978
          14     2.41107    0.939656    0.931217  0.00213861
          14     2.43672    0.922809    0.915819  0.00217838
          14     2.46237    0.910195    0.905714  0.00174734
          14     2.48802    0.892217    0.893174 0.000971963
          14     2.51366    0.891655    0.885927  0.00152389
          14     2.53931     0.88541    0.882822  0.00149182
          15           0           0           0           0
          15   0.0256496           0           0           0
          15   0.0512993           0           0           0
          15   0.0769489           0           0           0
          15    0.102599           0           0           0
          15    0.128248           0           0           0
          15    0.153898           0           0           0
          15    0.179547           0           0           0
          15    0.205197           0           0           0
          15    0.230847           0           0           0
          15    0.256496           0           0           0
          15    0.282146           0           0           0
          15    0.307796           0           0           0
          15    0.333445           0           0           0
          15    0.359095           0           0           0
          15    0.384745           0           0           0
          15    0.410394           0           0           0
          15    0.436044           0           0           0
          15    0.461694           0           0           0
          15    0.487343           0           0           0
          15    0.512993           0           0           0
          15    0.538642           0           0           0
          15    0.564292           0           0           0
