0 0 0
1 0 0
2 0.524282 0
3 0.524282 0
4 0.524282 0.667962
5 0.524282 0.667962
6 0.524282 0.667962
7 0.524282 1.06947
8 0.524282 0.709673
9 0.664007 0.232522
10 1.67197 0.232522
11 1.83712 0.572476
12 1.83712 0.572476
13 1.83712 1.03633
14 1.83712 1.03633
15 3.26965 1.60379
16 2.24784 1.99008
17 2.24784 1.99008
18 2.21299 1.49949
19 1.62342 1.67717
20 2.30165 1.80244
21 2.04181 1.80244
22 2.95278 1.95525
23 2.95278 1.95525
24 2.95278 2.17891
25 2.87607 1.43193
26 2.87607 1.35906
27 3.67954 1.35906
28 4.11881 1.35906
29 4.04049 1.35906
30 4.04049 0.693266
31 2.99481 0.693266
32 2.99481 0.693266
33 2.06895 0.693266
34 1.92698 0.693266
35 2.53523 0.693266
36 2.53523 0.693266
37 1.86214 0.693266
38 1.03555 0.693266
39 1.03555 0.693266
40 0.861874 0.693266
41 0.861874 0.248223
42 1.38022 0.248223
43 1.38022 0.248223
44 1.38022 0.248223
45 1.38022 0.248223
46 1.38022 0.278786
47 1.38022 0.278786
48 1.38022 0.43805
49 1.38022 0.43805
50 1.03331 0.714846
51 1.20759 0.714846
52 1.22654 0.714846
53 1.22654 0.977217
54 1.31758 1.87516
55 1.93795 1.87516
56 1.69601 1.98311
57 1.69601 1.98311
58 2.23561 1.98311
59 2.23561 1.3291
60 2.23405 2.18819
61 2.23405 1.33366
62 2.23405 1.7849
63 1.60741 1.74272
64 1.97156 1.76392
65 1.97156 1.15934
66 2.37061 1.15934
67 2.37061 1.54336
68 2.24378 1.80254
69 2.24378 2.17963
70 2.24378 2.17963
71 2.24378 2.16329
72 1.41783 1.77351
73 1.42115 1.77351
74 1.08499 1.77351
75 1.08499 1.80805
76 1.08499 2.50582
77 1.08499 3.05146
78 1.24762 3.05146
79 1.24762 3.05146
80 0.76647 1.44937
81 1.45432 1.38902
82 1.45432 1.38902
83 0.982112 1.2928
84 1.32169 1.2928
85 1.32169 1.15318
86 1.13643 1.85108
87 1.13643 1.85108
88 1.13643 2.10288
89 1.13643 2.10288
90 0.882889 1.85191
91 0.882889 1.85191
92 0.933428 1.04498
93 1.14403 1.04498
94 2.05561 1.04498
95 2.05561 1.29048
96 2.05561 1.29048
97 1.85517 1.32447
98 1.99373 1.32447
99 2.60664 1.32447
100 2.26992 0.954569
101 2.26992 0.954569
102 2.15202 0.954569
103 1.51102 0.954569
104 1.77294 1.53491
105 2.27128 1.86742
106 2.27128 0.975144
107 2.49001 0.975144
108 2.49001 0.975144
109 2.25131 0.837612
110 1.08075 0.909238
111 0.893367 0.78855
112 0.893367 0.78855
113 0.599759 0.687697
114 0.599759 0.687697
115 1.00877 1.20357
116 1.00877 0.36831
117 1.00877 0.36831
118 1.00877 0.723861
119 0.908873 0.723861
120 1.0226 0.723861
121 1.0226 0.723861
122 1.0226 0.723861
123 0.609272 0.723861
124 0.815382 0.723861
125 0.815382 0.723861
126 0.737584 0.702849
127 0.737584 0.702849
128 0.737584 0.702849
129 0.737584 0.702849
130 1.11251 0.702849
131 1.3149 0.702849
132 1.02373 0.457527
133 1.38827 0.457527
134 1.19796 0.457527
135 1.97933 0.457527
136 1.97933 1.09197
137 1.97933 0.895951
138 2.89514 0.895951
139 2.852 0.895951
140 2.93489 0.992262
141 2.93489 0.230344
142 1.91681 0.909509
143 2.19206 0.269349
144 2.19206 0.657554
145 1.71528 0.441155
146 2.22518 0.441155
147 2.50616 0.441155
148 2.64424 0.441155
149 2.54171 0.441155
150 1.88688 0.897882
151 1.28923 1.09657
152 0.651251 1.09657
153 1.29585 2.23865
154 1.29585 1.90005
155 1.57871 2.15784
156 1.57871 1.76165
157 1.34556 1.76165
158 1.08789 1.76165
159 1.24316 1.12142
160 0.704181 0.777478
161 0.704181 0.777478
162 0.704181 0.777478
163 0.704181 0.777478
164 0.704181 0.777478
165 0.704181 0.777478
166 0.704181 1.16662
167 0.413082 1.34517
168 0.413082 1.092
169 1.3049 1.08481
170 1.55927 1.66224
171 1.55927 1.66224
172 2.70471 0.912789
173 2.17438 1.33198
174 2.17438 1.33198
175 1.81009 0.832143
176 2.20993 0.832143
177 1.79982 0.832143
178 1.79459 0.832143
179 1.79459 0.832143
180 1.79459 1.48647
181 1.79459 0.874521
182 1.79459 0.663558
183 1.006 0.987616
184 1.006 0.987616
185 1.006 1.04318
186 0.561114 0.592708
187 0.561114 0.827425
188 0.561114 0.827425
189 1.03382 1.28291
190 1.03382 1.28291
191 1.03382 1.28291
192 1.04817 1.28291
193 1.04817 1.28291
194 0.233426 0.468443
195 0.233426 0.468443
196 0.233426 0.468443
197 0.233426 0.468443
198 0.233426 0.468443
199 0.233426 0.468443
200 0.233426 0.468443
201 0.233426 0.468443
202 0.233426 0.468443
203 0.233426 0.468443
204 0.233426 0.468443
205 0.233426 0.468443
206 0.233426 0.716226
207 0.233426 0.716226
208 0.233426 0.756851
209 0.233426 0.845544
210 0.233426 0.735142
211 1.23087 0.634222
212 1.23087 0.634222
213 1.09314 1.31822
214 1.09314 1.31822
215 1.09314 1.58593
216 1.09314 2.13616
217 1.4498 2.13616
218 1.78596 2.13616
219 1.78596 2.4444
220 1.78596 2.58168
221 1.78596 2.58168
222 0.900063 2.58168
223 1.01188 2.39364
224 1.01188 2.39364
225 1.01188 2.21117
226 1.01188 2.65536
227 1.01188 2.22818
228 1.01188 2.20943
229 1.01188 2.20943
230 1.01188 1.99791
231 0.745989 1.99791
232 0.745989 1.91702
233 0.745989 2.07261
234 0.756457 2.33703
235 1.01838 1.29247
236 1.4573 1.29247
237 1.36439 1.29247
238 1.36439 0.699637
239 1.22332 0.699637
240 0.972039 0.699637
241 0.972039 0.973778
242 1.55651 0.838519
243 1.62077 1.07586
244 1.62077 0.884651
245 2.59524 0.438309
246 2.70886 0.438309
247 2.58774 0.438309
248 1.87048 0.438309
249 1.87048 0.438309
250 1.87048 0.438309
251 1.87048 0.438309
252 1.78522 0.438309
253 1.49699 0.438309
254 1.49699 0.438309
255 1.62903 0.670626
256 1.09636 0.670626
257 1.56807 1.08404
258 1.56807 0.662748
259 1.55306 1.67981
260 0.628289 1.34589
261 0.628289 1.43483
262 0.628289 1.22575
263 0.628289 1.22575
264 0.628289 1.22575
265 1.73962 1.22575
266 2.4585 1.53554
267 2.61573 1.53554
268 2.72925 1.88537
269 1.39274 1.88537
270 0.344899 1.83876
271 0.580169 1.57518
272 0.580169 1.57518
273 0.580169 1.57518
274 0.580169 1.57518
275 0.580169 1.2736
276 0.580169 1.2736
277 0.580169 2.01442
278 0.580169 2.01442
279 0.580169 1.10156
280 0.704393 1.10156
281 0.704393 1.49071
282 0.704393 1.49071
283 0.917205 1.49071
284 1.0057 1.49071
285 1.0057 0.930558
286 1.0057 2.28828
287 1.18774 2.65932
