0 346.41 346.41
1 347.165 346.644
2 347.165 346.111
3 347.687 345.337
4 347.733 344.745
5 347.115 344.745
6 347.115 344.461
7 347.115 344.461
8 347.115 343.62
9 346.804 341.537
10 343.406 339.926
11 343.202 339.926
12 343.066 341.473
13 341.895 341.791
14 342.821 340.522
15 342.821 340.522
16 342.821 339.488
17 343.404 337.987
18 342.235 335.281
19 340.129 334.2
20 340.129 334.724
21 340.806 334.1
22 340.806 330.392
23 339.933 329.578
24 338.974 326.679
25 338.974 327.025
26 338.974 327.23
27 338.775 325.116
28 339.392 324.949
29 339.392 324.571
30 336.567 324.814
31 335.065 324.814
32 335.065 325.844
33 335.065 324.114
34 335.223 325.551
35 335.223 325.551
36 335.223 326.548
37 335.223 325.461
38 335.223 323.138
39 335.497 323.138
40 335.497 321.56
41 337.364 319.04
42 337.603 319.04
43 336.537 318.285
44 336.537 316.428
45 335.382 318.402
46 335.382 318.402
47 335.382 318.717
48 334.877 316.57
49 333.576 316.57
50 333.642 316.57
51 331.835 316.57
52 331.727 315.858
53 330.983 315.858
54 330.672 314.125
55 328.718 314.125
56 328.683 308.654
57 328.683 308.654
58 328.112 307.943
59 326.617 310.154
60 325.737 308.908
61 325.737 311.817
62 325.737 311.817
63 325.737 311.817
64 322.239 311.817
65 321.185 308.994
66 321.185 306.971
67 321.035 306.218
68 318.196 308.422
69 317.873 308.422
70 315.987 309.13
71 315.876 305.495
72 312.84 304.817
73 312.84 304.817
74 312.016 304.817
75 312.016 302.519
76 311.933 300.951
77 310.326 300.951
78 307.559 300.053
79 304.953 300.053
80 305.272 300.053
81 305.271 300.053
82 305.271 300.053
83 304.948 299.58
84 305.227 299.614
85 305.094 296.56
86 302.496 295.264
87 302.496 295.264
88 303.345 295.264
89 303.231 293.704
90 303.974 292.584
91 300.977 292.378
92 300.977 290.511
93 300.873 290.511
94 298.694 290.94
95 298.694 291.521
96 298.157 290.95
97 299.143 287.797
98 301.108 287.052
99 301.108 287.052
100 298.547 285.56
101 298.547 282.01
102 298.233 281.32
103 297.753 281.32
104 296.363 280.467
105 296.568 281.326
106 296.568 281.514
107 296.595 281.158
108 297.825 281.158
109 297.804 280.386
110 297.804 280.386
111 298.181 280.386
112 296.925 278.536
113 297.174 277.967
114 296.567 276.679
115 294.44 276.679
116 291.739 276.679
117 291.359 275.301
118 289.872 275.288
119 288.844 276.265
120 286.932 275.432
121 284.435 272.163
122 284.297 272.163
123 284.297 272.594
124 283.91 272.078
125 281.769 272.078
126 281.152 272.078
127 278.511 267.928
128 278.7 267.825
129 278.7 266.514
130 278.533 266.514
131 278.422 263.757
132 278.267 263.782
133 278.267 264.406
134 278.521 264.406
135 277.728 264.213
136 274.993 262.461
137 275.161 261.519
138 275.03 261.519
139 275.03 260.578
140 273.525 260.578
141 272.879 259.437
142 271.341 259.437
143 267.885 258.685
144 267.885 258.685
145 267.325 258.805
146 267.325 258.889
147 266.711 258.889
148 265.439 258.889
149 263.863 259.023
150 265.009 257.696
151 265.513 257.696
152 265.513 258.461
153 264.97 257.313
154 263.342 256.299
155 262.718 253.732
156 262.718 252.409
157 262.521 250.182
158 260.696 249.636
159 257.898 249.236
160 257.847 248.69
161 258.211 247.785
162 258.475 244.411
163 261.084 242.486
164 259.228 242.486
165 259.43 243.872
166 256.364 244.173
167 256.509 244.137
168 255.85 244.137
169 255.85 243.596
170 254.57 243.596
171 252.575 243.755
172 252.51 241.828
173 252.51 242.934
174 252.547 242.76
175 252.547 241.037
176 252.547 241.037
177 253.093 241.037
178 253.093 241.221
179 253.464 241.221
180 251.405 241.48
181 251.296 240.719
182 251.702 239.93
183 251.702 241.094
184 251.231 239.442
185 251.231 239.39
186 251.817 237.831
187 251.817 237.361
188 250.875 237.535
189 249.169 235.037
190 248.782 235.037
191 245.643 233.956
192 242.362 234.558
193 241.294 234.558
194 241.459 233.728
195 241.459 233.314
196 241.737 230.324
197 241.737 230.006
198 240.329 230.006
199 240.329 230.006
200 239.319 227.335
201 237.456 226.508
202 235.235 223.926
203 232.158 223.926
204 232.158 223.176
205 233.051 223.199
206 233.142 220.956
207 233.069 219.989
208 229.994 219.989
209 229.822 219.989
210 229.822 221.445
211 229.61 221.445
212 229.67 222.595
213 229.67 220.599
214 229.392 217.214
215 229.746 216.882
216 229.746 216.419
217 229.417 216.419
218 231.107 216.419
219 232.237 216.64
